time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
1672,336,154,258048,-8.260700178652769e-05,0.844761848449707,0.7529064416885376,1005,0.2,1.7029555630352762,0.0,0.00025,-5.1062354e-10,3.4064416670136984e-07,-5443.233627444443,60147.88888888889
1677,337,154,258816,-7.566537346469381e-05,0.8014106154441833,0.8301186561584473,1008,0.2,1.407141840292348,0.0,0.00025,3.4773104e-10,3.0830010978711977e-07,-5443.233627444443,60147.88888888889
1684,338,154,259584,-7.587356867588824e-05,1.7267558574676514,0.7682818174362183,1011,0.2,2.075036593609386,0.0,0.00025,-3.6675388e-10,2.768898007666899e-07,-5443.233627444443,60147.88888888889
1689,339,154,260352,-8.097562613329501e-05,1.6285380125045776,0.8098781108856201,1014,0.2,2.481292859547668,0.0,0.00025,-8.3617335e-10,9.255018085241318e-08,-5443.233627444443,60147.88888888889
1694,340,154,261120,-7.50726368197421e-05,2.863609552383423,0.8398528695106506,1017,0.2,3.2154112598962254,0.0,0.00025,1.0750586e-10,2.7939677238464355e-07,-5443.233627444443,60147.88888888889
1699,341,154,261888,-7.432676663180852e-05,0.9595960974693298,0.6869660019874573,1020,0.2,2.264691985315747,0.0,0.00025,-1.5689867e-09,2.054698092656003e-07,-5443.233627444443,60147.88888888889
1703,342,154,262656,-7.538486342026672e-05,1.9028847217559814,0.8172895312309265,1023,0.2,2.302016850974825,0.0,0.00025,-5.4745053e-10,2.1573052638106876e-07,-5443.233627444443,60147.88888888889
1708,343,154,263424,-8.441998852504184e-05,1.5039360523223877,0.85816890001297,1026,0.2,1.820484749144978,0.0,0.00025,-1.226547e-09,7.406439787397782e-08,-5443.233627444443,60147.88888888889
1713,344,154,264192,-0.00010188839991719255,1.0043545961380005,0.8505444526672363,1029,0.2,2.313821824060546,0.0,0.00025,-2.1776685e-10,1.5557614258593983e-07,-5443.233627444443,60147.88888888889
1720,345,153,264960,-9.453116156995141e-05,1.3615572452545166,0.744396448135376,1032,0.2,2.4321112069818707,0.0,0.00025,9.339027e-10,2.84561085411244e-07,-5443.233627444443,60147.88888888889
1725,346,153,265728,-9.025764433722038e-05,1.141894817352295,0.8301295042037964,1035,0.2,1.922298091981146,0.0,0.00025,1.2439308e-09,3.1101646729641493e-07,-5443.233627444443,60147.88888888889
1730,347,154,266496,-7.795405791613221e-05,1.184646725654602,0.8052530288696289,1038,0.2,3.137219081322352,0.0,0.00025,-4.7618637e-10,2.832902181479666e-07,-5443.233627444443,60147.88888888889
1734,348,154,267264,-7.04591478400592e-05,7.920921802520752,0.7812316417694092,1041,0.2,2.5951064833336406,0.0,0.00025,8.0432416e-10,2.250049470199479e-07,-5443.233627444443,60147.88888888889
1739,349,154,268032,-9.149032444434447e-05,1.836470127105713,0.8536196947097778,1044,0.2,1.6158242093192206,0.0,0.00025,-6.9577233e-10,2.1277487071024046e-07,-5443.233627444443,60147.88888888889
1744,350,154,268800,-8.327401489320134e-05,1.4059861898422241,0.8977780342102051,1047,0.2,1.838108795384566,0.0,0.00025,4.190753e-10,1.6100239008665085e-07,-5443.233627444443,60147.88888888889
1748,351,154,269568,-7.536875500591123e-05,1.1192865371704102,0.9069307446479797,1050,0.2,1.686059628923734,0.0,0.00025,6.3380723e-10,2.364395186305046e-07,-5443.233627444443,60147.88888888889
1756,352,153,270336,-8.977371291823349e-05,1.3682105541229248,0.9205533266067505,1053,0.2,1.8193702581855986,0.0,0.00025,6.807074e-11,3.235763870179653e-07,-5443.233627444443,60147.88888888889
1760,353,153,271104,-9.276800892621395e-05,0.9843500852584839,0.9312776327133179,1056,0.2,2.1581626940104695,0.0,0.00025,1.0274611e-10,1.4282219732801119e-07,-5443.233627444443,60147.88888888889
1765,354,153,271872,-0.00010681188228368733,1.1511943340301514,0.9132423996925354,1059,0.2,2.7654124283128314,0.0,0.00025,7.5934725e-10,2.2792179758350054e-07,-5443.233627444443,60147.88888888889
1770,355,153,272640,-9.369028986030672e-05,0.7910686135292053,0.8589126467704773,1062,0.2,1.800293215447002,0.0,0.00025,4.6265333e-10,3.076145528919167e-07,-5443.233627444443,60147.88888888889
1775,356,153,273408,-9.19623483039484e-05,1.952641487121582,0.9334532618522644,1065,0.2,2.430853992700577,0.0,0.00025,6.1206845e-10,2.8623293878303633e-07,-5443.233627444443,60147.88888888889
1780,357,153,274176,-8.418769372534977e-05,0.5780419707298279,0.9191332459449768,1068,0.2,1.786942293246587,0.0,0.00025,-8.9170066e-10,3.6174767754144136e-07,-5443.233627444443,60147.88888888889
1788,358,153,274944,-8.458845756346516e-05,1.908264398574829,0.9396727085113525,1071,0.2,1.5586069640186098,0.0,0.00025,1.7996109e-10,2.2729444834921094e-07,-5443.233627444443,60147.88888888889
1792,359,153,275712,-7.950935954189238e-05,1.1010857820510864,0.9350970387458801,1074,0.2,1.7166505203478866,0.0,0.00025,-6.900631e-10,2.760983382662137e-07,-5443.233627444443,60147.88888888889
1797,360,153,276480,-9.379881622509047e-05,2.4513096809387207,0.8683408498764038,1077,0.2,3.748739317059517,0.0,0.00025,-2.2980589e-09,3.591412678360939e-07,-5443.233627444443,60147.88888888889
1802,361,153,277248,-8.493217824757771e-05,0.6881563067436218,0.9308426976203918,1080,0.2,1.6694910584224596,0.0,0.00025,7.388496e-10,1.6708185689316855e-07,-5622.650308599999,62529.9
1807,362,153,278016,-0.00010733603448898066,15.852416038513184,-0.0853501558303833,1083,0.2,83.59581142332819,0.0,0.00025,6.803165e-10,6.372089652965466e-07,-5622.650308599999,62529.9
1811,363,153,278784,-0.00010174166204200851,2.4954395294189453,0.7413967847824097,1086,0.2,2.087724650899569,0.0,0.00025,-4.5561896e-10,6.07293461345964e-07,-5622.650308599999,62529.9
1816,364,153,279552,-9.573038914822973e-05,1.0938031673431396,0.8527998924255371,1089,0.2,2.557308830320835,0.0,0.00025,1.5111999e-09,4.2563705291185113e-07,-5769.445774999999,64478.818181818184
1824,365,153,280320,-0.00010424300459514295,18.956745147705078,0.02557593584060669,1092,0.2,69.20881065229575,0.0,0.00025,-9.397141e-10,4.769665085607105e-07,-5769.445774999999,64478.818181818184
1829,366,153,281088,-0.00013517525116589645,3.9132580757141113,0.6870613098144531,1095,0.2,3.539255660441187,0.0,0.00025,-5.175549e-10,5.9672553713123e-07,-5769.445774999999,64478.818181818184
1833,367,153,281856,-0.00012291709744103072,1.2117990255355835,0.8323025703430176,1098,0.2,1.6591926407482889,0.0,0.00025,-1.4577388e-09,4.111659816569752e-07,-5769.445774999999,64478.818181818184
1838,368,153,282624,-0.00012249570479778212,3.1334009170532227,0.8717085719108582,1101,0.2,2.066149694224199,0.0,0.00025,-1.0751572e-09,3.6831220818890466e-07,-5769.445774999999,64478.818181818184
1843,369,153,283392,-0.00011688532241451967,7.129839897155762,0.8895856142044067,1104,0.2,1.8191781747672293,0.0,0.00025,1.8411356e-09,4.1514350515272883e-07,-5769.445774999999,64478.818181818184
1848,370,153,284160,-8.8411252161475e-05,1.59157395362854,0.8954755067825317,1107,0.2,2.165730726387766,0.0,0.00025,-5.766214e-10,2.124191572268804e-07,-5769.445774999999,64478.818181818184
1852,371,153,284928,-9.064617006515618e-05,4.391036033630371,0.8741738796234131,1110,0.2,2.3299734691778817,0.0,0.00025,6.3807626e-11,1.9194946313897768e-07,-5769.445774999999,64478.818181818184
1860,372,153,285696,-8.562802203313267e-05,2.5409576892852783,0.8733497858047485,1113,0.2,2.016991652548313,0.0,0.00025,-4.0302725e-10,1.7191309274898634e-07,-5769.445774999999,64478.818181818184
1865,373,153,286464,-7.874685590852298e-05,1.2272148132324219,0.8953430652618408,1116,0.2,1.7586260007487402,0.0,0.00025,6.931842e-10,1.5762634575366974e-07,-5769.445774999999,64478.818181818184
1869,374,153,287232,-9.315301829499529e-05,1.314440369606018,0.9044094085693359,1119,0.2,1.8569709964924388,0.0,0.00025,-2.1210904e-09,4.0847549421919717e-07,-5769.445774999999,64478.818181818184
1874,375,153,288000,-9.787418295875088e-05,1.4950027465820312,0.9054439663887024,1122,0.2,1.934380729165342,0.0,0.00025,-2.0923648e-10,6.15125625497765e-08,-5769.445774999999,64478.818181818184
1879,376,153,288768,-9.747503766751227e-05,2.9155914783477783,0.7620296478271484,1125,0.2,2.3320784875088267,0.0,0.00025,-9.2525244e-11,1.05685709665219e-07,-5769.445774999999,64478.818181818184
1884,377,153,289536,-9.27038046130393e-05,2.2851390838623047,0.8997310996055603,1128,0.2,1.8643041186862521,0.0,0.00025,-1.985357e-10,2.3605146755774817e-07,-5891.775330333333,66102.91666666667
1888,378,153,290304,-0.00011021838781744009,46.11027526855469,-0.14033949375152588,1131,0.2,83.35567580825753,0.0,0.00025,-7.973986e-10,6.347674772971206e-07,-5891.775330333333,66102.91666666667
1896,379,153,291072,-0.00014841054083566027,2.6071457862854004,0.2547556161880493,1134,0.2,3.075134360127979,0.0,0.00025,-6.42603e-11,7.528643537726667e-07,-5891.775330333333,66102.91666666667
1901,380,153,291840,-0.00016956463312251598,1.7604089975357056,0.5962547659873962,1137,0.2,3.3468948379158974,0.0,0.00025,9.372473e-11,3.3727458988626796e-07,-5891.775330333333,66102.91666666667
1906,381,153,292608,-0.00021893736185221415,1.9585868120193481,0.6120762228965759,1140,0.2,2.304728004667494,0.0,0.00025,-5.2488386e-10,4.2635171363751095e-07,-5891.775330333333,66102.91666666667
1910,382,153,293376,-0.00020678393391588342,1.1578902006149292,0.6890430450439453,1143,0.2,1.9829986848764949,0.0,0.00025,-7.373752e-10,4.382713490890132e-07,-5891.775330333333,66102.91666666667
1915,383,153,294144,-0.00017486757456531955,1.1911600828170776,0.7062015533447266,1146,0.2,1.9791919100615714,0.0,0.00025,-5.3336774e-10,3.756625422586997e-07,-5891.775330333333,66102.91666666667
1920,384,153,294912,-0.0002111423159981819,1.470961093902588,0.6639171242713928,1149,0.2,2.364747910035981,0.0,0.00025,-1.6663121e-09,2.4189810372061197e-07,-5891.775330333333,66102.91666666667
1924,385,153,295680,-0.00023838226984985845,3.9224114418029785,0.7070944309234619,1152,0.2,1.5590128832393222,0.0,0.00025,7.6686685e-10,5.029141902923584e-07,-5891.775330333333,66102.91666666667
1932,386,153,296448,-0.0002863255875935364,3.3014752864837646,0.7700269222259521,1155,0.2,2.366236764523718,0.0,0.00025,9.2751584e-10,3.698450099262926e-07,-5891.775330333333,66102.91666666667
1937,387,153,297216,-0.00021719660677869493,1.3827881813049316,0.748571515083313,1158,0.2,1.9498137045237753,0.0,0.00025,-2.9877847e-10,4.798736578474442e-07,-5891.775330333333,66102.91666666667
1942,388,153,297984,-0.0002567822143141206,0.5678744316101074,0.800369143486023,1161,0.2,1.9303848495086033,0.0,0.00025,-3.984309e-11,5.567692116730743e-07,-5891.775330333333,66102.91666666667
1946,389,153,298752,-0.00029163797868629143,0.7592839002609253,0.7496193647384644,1164,0.2,1.9773525554272864,0.0,0.00025,-9.720615e-10,4.493178696268135e-07,-5891.775330333333,66102.91666666667
1951,390,153,299520,-0.00030289602889550023,0.7751482725143433,0.7860993146896362,1167,0.2,1.7172954231500626,0.0,0.00025,-8.9301366e-10,2.8404691773984166e-07,-5891.775330333333,66102.91666666667
1956,391,153,300288,-0.00029746159190027457,1.0643619298934937,0.7899655699729919,1170,0.2,2.013348900609546,0.0,0.00025,-1.0410481e-09,4.3940963223576546e-07,-5891.775330333333,66102.91666666667
1961,392,153,301056,-0.00033397864414534223,2.506662368774414,0.7667834162712097,1173,0.2,1.4803459549115763,0.0,0.00025,-1.2040987e-09,5.52458611006538e-07,-5891.775330333333,66102.91666666667
1968,393,153,301824,-0.00031463448532223183,1.5371310710906982,0.808461606502533,1176,0.2,1.175545607176092,0.0,0.00025,-1.6356931e-10,4.5958182050122156e-07,-5891.775330333333,66102.91666666667
1973,394,153,302592,-0.0003605014313102907,2.5265583992004395,0.7410227656364441,1179,0.2,1.8964271694421768,0.0,0.00025,3.583871e-10,7.932297497366866e-07,-5891.775330333333,66102.91666666667
1978,395,153,303360,-0.0003817160387471732,3.5913047790527344,0.7528456449508667,1182,0.2,1.602479180528058,0.0,0.00025,7.3004475e-10,8.502587055166563e-07,-5891.775330333333,66102.91666666667
1982,396,153,304128,-0.0005043358319704162,1.8986412286758423,0.804123044013977,1185,0.2,1.5918222707178857,0.0,0.00025,-1.6617108e-09,1.1061977905531724e-06,-5891.775330333333,66102.91666666667
1987,397,153,304896,-0.00047188231231605943,3.471247673034668,0.8211947083473206,1188,0.2,1.6084744276271925,0.0,0.00025,-1.3687256e-09,9.464371638993422e-07,-5891.775330333333,66102.91666666667
1992,398,153,305664,-0.0005174481242041414,0.4929560720920563,0.8482364416122437,1191,0.2,1.4695310642321904,0.0,0.00025,-6.367363e-10,8.000254941483339e-07,-5891.775330333333,66102.91666666667
2000,399,153,306432,-0.0007178196077196238,7.766984939575195,0.8106375932693481,1194,0.2,2.9204650301900177,0.0,0.00025,3.9587178e-10,1.156224041349358e-06,-5891.775330333333,66102.91666666667
2004,400,153,307200,-0.0011450782298601957,1.122102975845337,0.7825250625610352,1197,0.2,1.1673685138424237,0.0,0.00025,1.3652652e-09,1.7129027077721225e-06,-5891.775330333333,66102.91666666667
2009,401,153,307968,-0.002291149977180693,1.2119377851486206,0.7465659976005554,1200,0.2,1.9805437905920877,0.0,0.00025,7.635549e-09,7.118124307857619e-06,-5891.775330333333,66102.91666666667
2014,402,153,308736,-0.005500010014252944,0.7223406434059143,0.8062154650688171,1203,0.2,1.433148509098424,0.0,0.00025,6.099562e-07,2.3781503033306864e-05,-5891.775330333333,66102.91666666667
2018,403,153,309504,-0.10561955916152026,0.97794109582901,0.7911217212677002,1206,0.2,1.4110860766636,0.043402777777777776,0.00025,0.0054199737,0.0017185739254475469,-5891.775330333333,66102.91666666667
2023,404,153,310272,-0.0007240759427481357,1.4735862016677856,0.8351097702980042,1209,0.2,1.5167802435656388,0.0013020833333333333,0.00025,0.014836303,2.2167482206390963e-05,-5891.775330333333,66102.91666666667
2028,405,153,311040,-0.00014755408210476162,2.86146879196167,0.775438666343689,1212,0.2,2.9726142254140644,0.0,0.00025,-3.1693995e-10,4.862765005479256e-07,-5891.775330333333,66102.91666666667
2036,406,153,311808,-0.00011259033908572746,2.946127414703369,0.6554809212684631,1215,0.2,2.441227694352468,0.0,0.00025,-2.0297846e-09,4.725362588134077e-07,-5891.775330333333,66102.91666666667
2040,407,153,312576,-9.952753801674892e-05,1.0714315176010132,0.8199390172958374,1218,0.2,1.8615322692526712,0.0,0.00025,1.028714e-09,3.127853334363964e-07,-5891.775330333333,66102.91666666667
2045,408,153,313344,-0.00010520787751981213,2.7339532375335693,0.8082009553909302,1221,0.2,2.3265387598011227,0.0,0.00025,4.185853e-10,3.153949769006835e-07,-5891.775330333333,66102.91666666667
2049,409,153,314112,-0.00010873987806310954,1.697608232498169,0.773175060749054,1224,0.2,1.7250550016760826,0.0,0.00025,-1.5913016e-09,4.963302570912573e-07,-5891.775330333333,66102.91666666667
2054,410,153,314880,-9.663348232101675e-05,4.536736488342285,0.8168067932128906,1227,0.2,2.0845797401335506,0.0,0.00025,2.7094074e-10,2.2339453506800862e-07,-5891.775330333333,66102.91666666667
2059,411,153,315648,-8.826127284717384e-05,2.235858917236328,0.8465800285339355,1230,0.2,2.3534464314579964,0.0,0.00025,5.631242e-10,3.9105846857031185e-07,-5891.775330333333,66102.91666666667
2064,412,153,316416,-0.00010437160290166503,5.911874771118164,0.8530386686325073,1233,0.2,2.910648114151425,0.0,0.00025,-1.4654263e-10,5.883630365133286e-07,-5891.775330333333,66102.91666666667
2071,413,153,317184,-0.00011771786082843189,3.042982339859009,0.8637206554412842,1236,0.2,2.5248192234171762,0.0,0.00025,-4.763779e-10,4.0302337664696904e-07,-5891.775330333333,66102.91666666667
2076,414,153,317952,-0.00014956416129684335,2.1481547355651855,0.8854652047157288,1239,0.2,2.3502144142985344,0.0,0.00025,1.810007e-10,3.074916700522105e-07,-5891.775330333333,66102.91666666667
2080,415,153,318720,-9.415873359507209e-05,4.115182876586914,0.8826526403427124,1242,0.2,2.8942483282751508,0.0008680555555555555,0.00025,0.007997754,-4.601456587099367e-05,-5891.775330333333,66102.91666666667
2085,416,153,319488,-9.00002894720981e-05,2.3563013076782227,0.8741899728775024,1245,0.2,2.343358865214719,0.0,0.00025,-1.4123206e-09,2.030347887840536e-07,-5891.775330333333,66102.91666666667
2090,417,153,320256,-9.775264101739999e-05,3.601698637008667,0.8971209526062012,1248,0.2,2.6976259069310293,0.0,0.00025,-1.9813854e-11,1.4738503119183912e-07,-5891.775330333333,66102.91666666667
2094,418,153,321024,-8.239911832990604e-05,3.946920871734619,0.9175363779067993,1251,0.2,2.690657015062041,0.0,0.00025,-1.2116685e-10,1.9799659235609903e-07,-5891.775330333333,66102.91666666667
2099,419,153,321792,-7.122265075546845e-05,1.420623779296875,0.8901484608650208,1254,0.2,2.092669740319252,0.0,0.00025,7.26935e-10,1.3454377444254027e-07,-5891.775330333333,66102.91666666667
2106,420,153,322560,-6.741989212362871e-05,2.9184377193450928,0.9028140902519226,1257,0.2,1.8261263800991907,0.0,0.00025,-9.642028e-11,1.919672488131457e-07,-5891.775330333333,66102.91666666667
2111,421,153,323328,-6.492197351488155e-05,2.298180341720581,0.8584972620010376,1260,0.2,3.3520361516210766,0.0,0.00025,6.6703837e-10,2.58364404241244e-07,-5891.775330333333,66102.91666666667
2115,422,153,324096,-4.919069801366681e-05,2.7137818336486816,0.8477420806884766,1263,0.2,2.6640639222330518,0.0,0.00025,-1.8737667e-09,3.924037122892009e-07,-5891.775330333333,66102.91666666667
2120,423,153,324864,-5.1648664692846876e-05,1.9552040100097656,0.8665883541107178,1266,0.2,2.108208874861399,0.0,0.00025,-1.636948e-09,1.740441398902072e-07,-5891.775330333333,66102.91666666667
2125,424,153,325632,-5.516397762524624e-05,2.060330867767334,0.8738623857498169,1269,0.2,2.4065505696667566,0.0,0.00025,-1.2588045e-09,2.238537288374371e-07,-5891.775330333333,66102.91666666667
2130,425,153,326400,-5.2290415017826795e-05,6.280920505523682,0.9194269180297852,1272,0.2,3.030309073626995,0.0,0.00025,1.0040454e-09,1.3625766668054791e-07,-5891.775330333333,66102.91666666667
2134,426,153,327168,-4.2713759007205633e-05,3.1335806846618652,0.908491313457489,1275,0.2,1.9736502145727475,0.0,0.00025,1.7305712e-10,1.0930105215973325e-07,-5891.775330333333,66102.91666666667
2142,427,153,327936,-3.9552637897739056e-05,1.298187017440796,0.9008922576904297,1278,0.2,2.0069604184892444,0.0,0.00025,-1.5879519e-09,9.171587104598682e-08,-5891.775330333333,66102.91666666667
2147,428,153,328704,-5.255023410831604e-05,4.129138469696045,0.8588845729827881,1281,0.2,2.519478957686159,0.0,0.00025,-8.0404255e-10,1.4723142764220634e-07,-5891.775330333333,66102.91666666667
2151,429,153,329472,-5.8958773984664324e-05,4.077320575714111,0.8653972148895264,1284,0.2,2.1253513081206217,0.0,0.00025,-1.0454964e-09,2.4090857348508303e-07,-5891.775330333333,66102.91666666667
2156,430,153,330240,-6.969562825058044e-05,1.4777525663375854,0.8628729581832886,1287,0.2,2.3159605306055813,0.0,0.00025,-5.599174e-10,2.132211294439104e-07,-5891.775330333333,66102.91666666667
2160,431,153,331008,-7.154250463119954e-05,1.8700058460235596,0.9193809628486633,1290,0.2,1.4144059725933604,0.0,0.00025,-7.643779e-10,3.343383367690775e-07,-5891.775330333333,66102.91666666667
2165,432,153,331776,-6.416952217275846e-05,1.5350557565689087,0.8923025131225586,1293,0.2,1.9781264720691576,0.0,0.00025,-8.7431634e-10,1.122890454199579e-07,-5891.775330333333,66102.91666666667
2169,433,153,332544,-6.627501938459722e-05,3.0499281883239746,0.8895426392555237,1296,0.2,2.9954970669415264,0.0,0.00025,1.6992112e-10,1.3354777668913206e-07,-5891.775330333333,66102.91666666667
2177,434,153,333312,-8.304674388960443e-05,0.5829997658729553,0.9060500264167786,1299,0.2,1.134417889846696,0.0,0.00025,-1.0400627e-09,3.289638294114007e-07,-5891.775330333333,66102.91666666667
2182,435,153,334080,-7.751475994963484e-05,0.791217029094696,0.9107500910758972,1302,0.2,1.3258463210529752,0.0,0.00025,-1.5822224e-09,1.4967129876216254e-07,-5891.775330333333,66102.91666666667
2187,436,153,334848,-8.169058663851401e-05,0.7019604444503784,0.9159436225891113,1305,0.2,1.21007427200675,0.0,0.00025,-2.2070819e-09,1.92499202158716e-07,-5891.775330333333,66102.91666666667
2191,437,153,335616,-7.36579196806512e-05,5.298189163208008,0.928450345993042,1308,0.2,2.587680453227626,0.0,0.00025,-1.183705e-09,1.8756125225789017e-07,-5891.775330333333,66102.91666666667
2196,438,153,336384,-5.159500617284923e-05,2.0916035175323486,0.9290921688079834,1311,0.2,1.8104565168420474,0.0,0.00025,-2.7390645e-10,8.151012783249219e-08,-5891.775330333333,66102.91666666667
2201,439,153,337152,-4.7335677865905585e-05,0.9738346934318542,0.9240118861198425,1314,0.2,2.0080539915296765,0.0,0.00025,-1.3726252e-09,1.6507045883271428e-07,-5891.775330333333,66102.91666666667
2205,440,153,337920,-4.5701975017841e-05,1.2051416635513306,0.8546108603477478,1317,0.2,2.1485727669464216,0.0,0.00025,-1.2374777e-09,1.233290984398789e-07,-5891.775330333333,66102.91666666667
2213,441,153,338688,-3.51503981871954e-05,2.0751872062683105,0.845332145690918,1320,0.2,1.6240451741549704,0.0,0.00025,-6.737928e-10,8.8488579624229e-08,-5891.775330333333,66102.91666666667
2217,442,153,339456,-3.794697325550563e-05,1.9180365800857544,0.8948075771331787,1323,0.2,1.868023773862256,0.0,0.00025,-1.727725e-09,8.922587666246626e-08,-5891.775330333333,66102.91666666667
2222,443,153,340224,-3.636424553911234e-05,1.8507596254348755,0.8895940780639648,1326,0.2,1.8938133791089058,0.0,0.00025,-1.46311e-09,1.462693843576643e-07,-5891.775330333333,66102.91666666667
2226,444,153,340992,-3.4664824473414534e-05,1.1289870738983154,0.9124270677566528,1329,0.2,1.8118447951144643,0.0,0.00025,-1.7570946e-09,6.760496439205275e-08,-5891.775330333333,66102.91666666667
2231,445,153,341760,-4.060808886505482e-05,1.6512171030044556,0.9276895523071289,1332,0.2,1.7833985185457601,0.0,0.00025,-4.0502912e-10,9.472650061878893e-08,-5891.775330333333,66102.91666666667
2235,446,153,342528,-3.2286381762484474e-05,1.3999160528182983,0.9095202684402466,1335,0.2,1.5306282912691433,0.0,0.00025,-1.418222e-09,1.2140662875026464e-07,-5891.775330333333,66102.91666666667
2240,447,153,343296,-3.711839008246898e-05,2.1403675079345703,0.8859273195266724,1338,0.2,3.3737416226002903,0.0,0.00025,-3.0506767e-10,9.298350455032454e-08,-5891.775330333333,66102.91666666667
2248,448,153,344064,-4.76998816591529e-05,3.284538984298706,0.8200084567070007,1341,0.2,3.148443280822701,0.0,0.00025,-1.0040438e-09,1.905460117591752e-07,-6464.3772796153835,72209.53846153847
2252,449,153,344832,-7.71675747475658e-05,8.006369590759277,-0.10823357105255127,1344,0.2,81.17781376838684,0.0,0.00025,-8.8470603e-10,6.124545406136248e-07,-6464.3772796153835,72209.53846153847
2257,450,153,345600,-7.923953949607999e-05,0.743122935295105,0.7658588290214539,1347,0.2,2.7677720139424005,0.0,0.00025,-2.3704092e-09,4.6571302745077344e-07,-6519.593219571428,73049.42857142857
2263,451,153,346368,-8.887639801792425e-05,92.5039291381836,-0.1561206579208374,1350,0.2,81.30074019730091,0.0,0.00025,6.4786696e-12,1.16395919273297e-06,-6519.593219571428,73049.42857142857
2267,452,153,347136,-0.00011619133258338681,1.113129734992981,0.08315187692642212,1353,0.2,1.993095527920458,0.0,0.00025,4.249472e-10,8.320849802758959e-07,-6519.593219571428,73049.42857142857
2272,453,153,347904,-0.0001008589376093975,2.887638807296753,0.6296436786651611,1356,0.2,2.1033672127458782,0.0,0.00025,1.123618e-09,2.1236418332490655e-07,-6519.593219571428,73049.42857142857
2276,454,153,348672,-0.00011547161718933946,1.5172711610794067,0.6414598226547241,1359,0.2,1.2922614941166506,0.0,0.00025,-2.434674e-09,2.412351831379864e-07,-6519.593219571428,73049.42857142857
2284,455,152,349440,-9.526378572546592e-05,0.9588298201560974,0.7554938793182373,1362,0.2,1.9206645579801664,0.0,0.00025,-2.0392472e-10,2.359932598968347e-07,-6519.593219571428,73049.42857142857
2289,456,152,350208,-9.197071580678716e-05,1.148714303970337,0.6309962272644043,1365,0.2,2.019355562825998,0.0,0.00025,3.6522932e-10,1.4026106024781862e-07,-6519.593219571428,73049.42857142857
2294,457,152,350976,-8.929948338239531e-05,0.8682495951652527,0.6556282639503479,1368,0.2,1.4837475178970232,0.0,0.00025,-9.744087e-10,1.8829531553718778e-07,-6519.593219571428,73049.42857142857
2299,458,152,351744,-0.0001055593788300434,3.8609836101531982,0.852062463760376,1371,0.2,2.2145249479346805,0.0,0.00025,-1.327618e-09,2.8257879118124646e-07,-6519.593219571428,73049.42857142857
2304,459,152,352512,-0.00011848561401469244,1.7502747774124146,0.8563778400421143,1374,0.2,2.5214126735097833,0.0,0.00025,-2.1678164e-09,1.5857707088192305e-07,-6519.593219571428,73049.42857142857
2308,460,153,353280,-9.407029453238162e-05,1.3078398704528809,0.8479363918304443,1377,0.2,2.2543001108699374,0.0,0.00025,-8.436622e-10,2.5097203130523366e-07,-6519.593219571428,73049.42857142857
2316,461,152,354048,-8.904514778704551e-05,1.5048426389694214,0.8080596327781677,1380,0.2,2.212493021455076,0.0,0.00025,-1.0158535e-09,2.564500189489788e-07,-6519.593219571428,73049.42857142857
2321,462,152,354816,-9.883481359591112e-05,1.2055888175964355,0.8032383322715759,1383,0.2,1.9668422448966238,0.0,0.00025,-1.5837465e-10,2.5849375459882947e-07,-6519.593219571428,73049.42857142857
2325,463,152,355584,-9.415909496763359e-05,1.9420913457870483,0.7850102782249451,1386,0.2,1.725099081794421,0.0,0.00025,-1.3682059e-09,3.1924315003885164e-07,-6519.593219571428,73049.42857142857
2330,464,152,356352,-0.00010293251903527157,1.561509132385254,0.8167089223861694,1389,0.2,1.899036621881856,0.0,0.00025,1.308866e-09,2.4493136960599156e-07,-6519.593219571428,73049.42857142857
2335,465,152,357120,-0.00011943817682751817,0.5611734986305237,0.8455784320831299,1392,0.2,1.0424609006279044,0.0,0.00025,-1.3049372e-09,1.8014624300930234e-07,-6519.593219571428,73049.42857142857
2339,466,152,357888,-0.00011388958430163459,1.2074322700500488,0.8614450693130493,1395,0.2,2.359534037609895,0.0,0.00025,-1.23385e-09,1.1849301194565163e-07,-6519.593219571428,73049.42857142857
2344,467,152,358656,-0.00011465610360674973,3.785083770751953,0.7841554880142212,1398,0.2,2.21833074092865,0.0,0.00025,-6.679131e-10,2.2631785314944057e-07,-6519.593219571428,73049.42857142857
2352,468,152,359424,-0.00013646995567897748,0.6942194700241089,0.8522254824638367,1401,0.2,1.4091540107296572,0.0,0.00025,-1.1952146e-09,2.982625220384863e-07,-6519.593219571428,73049.42857142857
