time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/n_updates,train/value_loss,train/approx_kl,train/clip_range,rollout/ep_len_mean,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/loss,rollout/ep_rew_mean
146,607,466176,3184,-7.5918956928783,1818,11.742848945988548,0.04942413,0.2,1017.89,0.9078454971313477,0.4796006944444444,0.021518637671963207,0.00025,4.977653503417969,10648.47
146,608,466944,3189,-7.591425200303395,1821,9.324943393468857,0.048764084,0.2,1017.89,0.9334486126899719,0.3697916666666667,0.005567958255091475,0.00025,3.360649824142456,10673.17
146,609,467712,3194,-7.611924939685398,1824,9.886946423186195,0.04809991,0.2,1017.89,0.9240562319755554,0.4375,0.02295998662399749,0.00025,3.9831626415252686,10686.43
146,610,468480,3200,-7.609831406010522,1827,8.847114596101973,0.040572595,0.2,1019.0,0.9025886654853821,0.3854166666666667,0.013053658677058088,0.00025,2.7441420555114746,10620.39
146,611,469248,3205,-7.753322343031566,1830,13.083954731623331,0.0671261,0.2,1019.0,0.9550109505653381,0.4370659722222222,0.03230100289349341,0.00025,4.48953104019165,10342.42
146,612,470016,3210,-7.828943265808953,1833,9.620762507120768,0.055808514,0.2,1019.0,0.9727248549461365,0.359375,0.014588381668242315,0.00025,2.6055965423583984,10445.62
146,613,470784,3215,-7.701932397153643,1836,10.509915401538214,0.051982377,0.2,1019.0,0.9090170860290527,0.3732638888888889,0.01390933766702397,0.00025,4.345526695251465,10472.7
146,614,471552,3221,-7.697027862071991,1839,18.27837069829305,0.036816698,0.2,1019.0,0.9258232116699219,0.3546006944444444,0.00820744296328889,0.00025,10.195483207702637,10526.66
146,615,472320,3226,-7.703084541691674,1842,15.861308382617104,0.052455172,0.2,1019.0,0.9396176338195801,0.3706597222222222,-8.765062213771873e-05,0.00025,7.0363922119140625,10420.94
146,616,473088,3231,-7.751957409911686,1845,11.331783009899986,0.043084037,0.2,1019.0,0.892253041267395,0.3849826388888889,0.00030696699913177226,0.00025,6.3638596534729,10459.34
146,617,473856,3236,-7.5662453638182745,1848,8.740088085333506,0.047771405,0.2,1019.0,0.9084814786911011,0.4049479166666667,0.01624411591587381,0.00025,2.350584030151367,10452.19
146,618,474624,3241,-7.599074893527561,1851,8.99441268377834,0.038211312,0.2,1019.0,0.8838319778442383,0.4092881944444444,0.005992404353390966,0.00025,3.006484031677246,10816.69
146,619,475392,3247,-7.598814249038696,1854,6.23842669195599,0.09735912,0.2,1019.0,0.9286215305328369,0.4986979166666667,0.03727012809314248,0.00025,3.9478540420532227,10787.13
146,620,476160,3252,-7.52088447411855,1857,7.748478871252802,0.043980587,0.2,1018.82,0.9036862254142761,0.4639756944444444,0.004911736585199833,0.00025,3.47337007522583,10999.76
146,621,476928,3257,-7.436758418877919,1860,16.146811253494686,0.0503308,0.2,1018.82,0.9416539072990417,0.4431423611111111,0.02403025651195397,0.00025,10.14023208618164,10957.15
146,622,477696,3262,-7.730890976058112,1863,9.649358683162266,0.061796155,0.2,1018.82,0.9420966506004333,0.3871527777777778,0.021694653576964304,0.00025,1.7379040718078613,11013.81
146,623,478464,3267,-7.701768391662174,1866,8.773783365885416,0.059680704,0.2,1018.82,0.9410691857337952,0.4574652777777778,0.02865308119604985,0.00025,2.830399513244629,11100.13
146,624,479232,3273,-7.687480429808299,1869,8.48302283220821,0.063589334,0.2,1018.82,0.8829159140586853,0.4353298611111111,0.00791161460801959,0.00025,6.32773494720459,11088.94
146,625,480000,3278,-7.7292784916030035,1872,10.917946828736198,0.036818802,0.2,1018.82,0.8836621642112732,0.4118923611111111,0.001488073664303455,0.00025,2.9369521141052246,10974.6
146,626,480768,3283,-7.642363256878323,1875,7.450067361195882,0.053826462,0.2,1018.82,0.8616690635681152,0.4405381944444444,0.015933712155351207,0.00025,3.8122329711914062,10893.52
146,627,481536,3288,-7.674813720915052,1878,9.972069442272186,0.08300267,0.2,1018.82,0.8920941948890686,0.4761284722222222,0.02891691391252809,0.00025,5.018197059631348,10784.73
146,628,482304,3294,-7.821033868524763,1881,15.155385063754188,0.048142254,0.2,1018.82,0.9131551384925842,0.42578125,0.015965335769578815,0.00025,6.7840399742126465,10751.73
146,629,483072,3299,-7.684865421719021,1884,9.348756121264564,0.037115764,0.2,1018.82,0.6857811808586121,0.3576388888888889,0.010543329550677704,0.00025,5.0982346534729,10769.93
146,630,483840,3305,-7.7177231378025475,1887,5.759923918379678,0.058014274,0.2,1018.82,0.8796120882034302,0.4327256944444444,0.012481080135330558,0.00025,3.1134963035583496,10916.33
146,631,484608,3310,-7.768254816532135,1890,10.853547188970778,0.023844024,0.2,1018.82,0.8784285187721252,0.33984375,0.011038329885599928,0.00025,8.43972110748291,10954.79
146,632,485376,3315,-7.657486187087165,1893,8.301941755745146,0.039992947,0.2,1018.82,0.8273689150810242,0.3997395833333333,0.0010138158169057635,0.00025,4.375420570373535,10956.97
146,633,486144,3320,-7.625064690907796,1896,12.768525143464407,0.038311932,0.2,1018.82,0.8959227800369263,0.3576388888888889,0.01042864918579451,0.00025,9.517452239990234,10848.6
146,634,486912,3325,-7.7022203008333845,1899,9.064354850186241,0.027791535,0.2,1018.82,0.9230674505233765,0.3125,0.00993788107815716,0.00025,3.3634731769561768,10843.2
146,635,487680,3330,-7.680312348736657,1902,9.905674825112024,0.033801887,0.2,1018.82,0.9097150564193726,0.3993055555555556,0.010709842408282889,0.00025,5.733162879943848,10897.96
146,636,488448,3336,-7.80043363571167,1905,10.804265373282963,0.030116515,0.2,1018.82,0.9256047010421753,0.3077256944444444,0.010972838409038054,0.00025,5.802898406982422,10988.13
146,637,489216,3341,-7.672568347718981,1908,9.887312567896313,0.037143245,0.2,1018.82,0.9312721490859985,0.4079861111111111,0.013965348279776258,0.00025,2.2524380683898926,10989.69
146,638,489984,3346,-7.661232829093933,1911,8.020521031485664,0.05060027,0.2,1018.82,0.9517669081687927,0.37890625,0.010262273226140274,0.00025,2.458420753479004,10985.67
146,639,490752,3352,-7.666177762879266,1914,9.138222674528757,0.046616774,0.2,1018.82,0.8810945749282837,0.4444444444444444,0.022019346813774772,0.00025,4.219385623931885,11001.03
146,640,491520,3357,-7.7395405769348145,1917,6.649596002366808,0.0379091,0.2,1018.82,0.9624403715133667,0.3420138888888889,0.0022008469968568534,0.00025,1.9503931999206543,11043.63
146,641,492288,3362,-7.59201223982705,1920,6.815980553627014,0.083866864,0.2,1018.82,0.9473356008529663,0.4244791666666667,0.027114697732031345,0.00025,4.419613838195801,11084.0
146,642,493056,3367,-7.671015640099843,1923,5.496969860461023,0.034285873,0.2,1018.82,0.9251454472541809,0.4361979166666667,0.023314798257261928,0.00025,2.8078932762145996,11146.12
146,643,493824,3373,-7.486920999156104,1926,8.709012647469839,0.0693703,0.2,1015.52,0.8846290111541748,0.4965277777777778,0.030099353364979226,0.00025,3.5490646362304688,11140.19
146,644,494592,3378,-7.637678470876482,1929,8.02769943078359,0.04270562,0.2,1015.52,0.943562924861908,0.3958333333333333,0.013375905452347878,0.00025,4.987735748291016,11190.89
146,645,495360,3383,-7.665267500612471,1932,6.870070871379641,0.08324587,0.2,1015.52,0.921757698059082,0.4709201388888889,0.03790352373228719,0.00025,3.002020835876465,11498.78
146,646,496128,3388,-7.645492931207021,1935,9.738933232095507,0.028683456,0.2,1015.52,0.9379862546920776,0.3689236111111111,0.013649287555987636,0.00025,6.45822811126709,11525.91
146,647,496896,3393,-7.794703112708198,1938,11.534725017017788,0.044980656,0.2,1015.52,0.8940258622169495,0.5238715277777778,0.03743480216427189,0.00025,1.795323133468628,11636.46
146,648,497664,3399,-7.83123176627689,1941,17.100183884302776,0.028782109,0.2,1015.52,0.9214704036712646,0.3567708333333333,0.0014447418636538917,0.00025,8.251176834106445,11744.78
146,649,498432,3404,-7.69471949338913,1944,7.379997061358558,0.05613011,0.2,1015.52,0.8877339959144592,0.4965277777777778,0.021577957545458857,0.00025,1.3131247758865356,11748.42
146,650,499200,3409,-7.645519786410862,1947,5.974988669157028,0.03790773,0.2,1015.52,0.9312602281570435,0.4244791666666667,0.008992205335137745,0.00025,2.392853260040283,11721.12
146,651,499968,3414,-7.709048026137882,1950,5.736654250158204,0.06391076,0.2,1015.52,0.955252468585968,0.3993055555555556,0.03161362810836484,0.00025,1.3711531162261963,11768.28
146,652,500736,3419,-7.711291816499498,1953,7.270874351263046,0.043690223,0.2,1015.52,0.945277750492096,0.3719618055555556,0.012468894594348967,0.00025,2.61108660697937,11800.0
