time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/learning_rate,rollout/ep_len_mean,train/value_loss,train/loss,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/clip_range,rollout/ep_rew_mean,train/explained_variance
428544,558,2643,162,-7.805825551350911,0.049792174,0.00025,1019.0,13.060508847236633,4.632881164550781,1671,0.3689236111111111,0.006384034848047627,0.2,-21512.62,0.9598687887191772
429312,559,2650,161,-8.084883769353231,0.07767684,0.00025,1019.0,3.597975628243552,0.326312780380249,1674,0.4500868055555556,0.021189625465518072,0.2,-21512.62,0.9862343072891235
430080,560,2654,162,-7.855397250917223,0.021345928,0.00025,1019.0,9.803981963131163,3.6408257484436035,1677,0.3489583333333333,0.017410886034162507,0.2,-21582.3,0.9770731329917908
430848,561,2659,162,-8.06802217165629,0.055539053,0.00025,1019.0,6.009062346484926,3.838806629180908,1680,0.3433159722222222,0.014216554299410846,0.2,-21582.3,0.9801684021949768
431616,562,2663,162,-7.9292680687374535,0.022295257,0.00025,1019.0,10.085556874672571,3.3042221069335938,1683,0.3489583333333333,0.01151895983558562,0.2,-21720.24,0.9730980396270752
432384,563,2668,162,-7.981485890017615,0.16911311,0.00025,1019.0,3.2870653776658907,2.4203877449035645,1686,0.4505208333333333,0.03638522813303603,0.2,-21720.24,0.9874275326728821
433152,564,2673,162,-7.824761046303643,0.022464564,0.00025,1019.0,11.13756975862715,1.9915709495544434,1689,0.4348958333333333,0.04585589300323692,0.2,-21782.08,0.9238114953041077
433920,565,2677,162,-7.971934133105808,0.028324105,0.00025,1019.0,4.768542912271288,1.2268234491348267,1692,0.2777777777777778,0.0023733051881814995,0.2,-21782.08,0.9827502965927124
434688,566,2684,161,-7.873796635203892,0.03911233,0.00025,1019.0,10.078765657213,7.988882541656494,1695,0.4045138888888889,-0.0029088874580338597,0.2,-21831.96,0.9600700736045837
435456,567,2688,161,-8.025023778279623,0.065271534,0.00025,1019.0,2.9869687855243683,1.5172522068023682,1698,0.35546875,0.012578471634899162,0.2,-21831.96,0.9900130033493042
436224,568,2693,161,-7.868713796138763,0.0303588,0.00025,1019.0,11.020036425855425,7.446335792541504,1701,0.3454861111111111,-0.00015033396064407297,0.2,-21941.34,0.9547907114028931
436992,569,2697,162,-8.068524811002943,0.07613318,0.00025,1019.0,3.0558683574199677,0.5949881076812744,1704,0.4140625,0.028175649504798155,0.2,-21941.34,0.9888252019882202
437760,570,2701,162,-7.781183507707384,0.037387196,0.00025,1019.0,8.435274147325092,4.486145973205566,1707,0.44921875,0.024032864150487714,0.2,-22004.48,0.9658121466636658
438528,571,2705,162,-7.924853377872044,0.04185759,0.00025,1019.0,4.567275394996007,4.466846942901611,1710,0.4114583333333333,0.02141644151803727,0.2,-22004.48,0.9811317920684814
439296,572,2710,162,-7.844023048877716,0.039639566,0.00025,1019.0,9.81037622027927,7.677365779876709,1713,0.4153645833333333,0.0060987705882224776,0.2,-22214.62,0.9368847608566284
440064,573,2714,162,-7.935751140117645,0.03602914,0.00025,1019.0,3.1832677490181394,1.23404860496521,1716,0.3350694444444444,0.014777276470946768,0.2,-22214.62,0.9900120496749878
440832,574,2719,162,-7.714237650235494,0.038527716,0.00025,1019.0,10.89955570631557,2.4681339263916016,1719,0.3832465277777778,0.006946579081058089,0.2,-22297.22,0.9324951171875
441600,575,2723,162,-7.916531483332316,0.038000703,0.00025,1019.0,3.1982791225115457,1.136662244796753,1722,0.3550347222222222,0.021716006772799626,0.2,-22297.22,0.9881350994110107
442368,576,2727,162,-7.797377791669634,0.044225466,0.00025,1019.0,7.644189208745956,2.946974515914917,1725,0.4171006944444444,0.028117258955414098,0.2,-22363.52,0.9540872573852539
443136,577,2736,161,-7.981755303012,0.04408942,0.00025,1019.0,3.7100040399365954,1.9042788743972778,1728,0.3585069444444444,0.008085455654913353,0.2,-22363.52,0.9872725009918213
443904,578,2741,161,-7.791120449701945,0.060677532,0.00025,1019.0,9.111497518089083,3.4704976081848145,1731,0.3815104166666667,0.0034949208169968594,0.2,-22388.22,0.9528164267539978
444672,579,2746,161,-7.900704807705349,0.07718637,0.00025,1019.0,2.7746187270515494,0.7911414504051208,1734,0.4036458333333333,0.027325161377019767,0.2,-22388.22,0.9900712966918945
445440,580,2751,161,-7.711132731702593,0.043257803,0.00025,1019.0,10.48005516992675,4.125301361083984,1737,0.3745659722222222,0.016632076980183937,0.2,-22377.6,0.9547039270401001
446208,581,2755,161,-7.8596251077122155,0.10330924,0.00025,1019.0,2.2047653388645916,0.5283738970756531,1740,0.4340277777777778,0.04525308238549365,0.2,-22377.6,0.9906346797943115
446976,582,2760,161,-7.717302150196499,0.052873272,0.00025,1019.0,6.608073810736339,2.1723527908325195,1743,0.4548611111111111,0.024360300209890638,0.2,-22449.36,0.9635676145553589
447744,583,2764,161,-7.937750147448646,0.06251404,0.00025,1019.0,1.7066517662670877,-0.10698807239532471,1746,0.4388020833333333,0.024871165560196258,0.2,-22449.36,0.9944408535957336
448512,584,2769,161,-7.713340547349718,0.022762584,0.00025,1019.0,6.393593781524235,2.129533052444458,1749,0.3428819444444444,0.010315764773016175,0.2,-22562.94,0.9641768932342529
449280,585,2773,161,-7.85788979795244,0.046636533,0.00025,1019.0,2.306562965942754,0.9484549164772034,1752,0.3467881944444444,0.004401130627633797,0.2,-22562.94,0.9911746382713318
450048,586,2777,162,-7.776384658283657,0.045917924,0.00025,1019.0,6.79335171977679,3.6242880821228027,1755,0.4835069444444444,0.018606408757881984,0.2,-22803.3,0.9706366062164307
450816,587,2782,162,-7.921308557192485,0.039743606,0.00025,1019.0,3.0841120738122196,0.27139812707901,1758,0.3172743055555556,0.009136788831609819,0.2,-22803.3,0.9939810633659363
451584,588,2786,162,-7.763565712504917,0.03217175,0.00025,1019.0,7.445729768938488,2.1835460662841797,1761,0.4066840277777778,0.017116521899071004,0.2,-22659.68,0.9693314433097839
452352,589,2791,162,-7.944390853246053,0.058683425,0.00025,1019.0,3.078472370902697,1.1585800647735596,1764,0.30859375,0.02387964874247296,0.2,-22659.68,0.9890815615653992
453120,590,2795,162,-7.735143277380201,0.03062871,0.00025,1019.0,11.571636537710825,4.133422374725342,1767,0.3680555555555556,0.008371433527726267,0.2,-22583.46,0.9582021236419678
453888,591,2802,161,-7.92447523938285,0.0195685,0.00025,1019.0,5.856573896275626,3.7676634788513184,1770,0.23567708333333334,0.005254449516845246,0.2,-22583.46,0.9877686500549316
454656,592,2807,161,-7.745052384005652,0.198179,0.00025,1019.0,6.537178099155426,2.3717410564422607,1773,0.4774305555555556,0.0417164214175298,0.2,-22671.21,0.9677308797836304
455424,593,2811,161,-7.956301132837932,0.039203182,0.00025,1019.0,3.3756470771299467,1.1534388065338135,1776,0.3758680555555556,0.0033841468911204073,0.2,-22671.21,0.9875173568725586
456192,594,2815,162,-7.904121975104014,0.024698952,0.00025,1019.0,8.548219912581974,4.593285083770752,1779,0.3307291666666667,0.0017509204076810016,0.2,-22589.65,0.9683879613876343
456960,595,2820,162,-7.95759575896793,0.048261415,0.00025,1019.0,3.2096466885672674,1.551722764968872,1782,0.3298611111111111,0.01304516829420916,0.2,-22589.65,0.9892871379852295
457728,596,2824,162,-7.899553173118168,0.046786103,0.00025,1019.0,8.1889179415173,3.519737720489502,1785,0.4184027777777778,0.011253411073185917,0.2,-22620.29,0.968428909778595
458496,597,2828,162,-7.951689865854052,0.028723331,0.00025,1019.0,3.522584009501669,2.6501517295837402,1788,0.3155381944444444,0.006565603349978725,0.2,-22620.29,0.9887992739677429
459264,598,2833,162,-7.961094684071011,0.03644164,0.00025,1019.0,9.049811628129747,2.051072835922241,1791,0.4670138888888889,0.03766227344102743,0.2,-22633.33,0.955424964427948
460032,599,2839,161,-7.897327582041423,0.04927935,0.00025,1019.0,3.6539618687497244,0.40807902812957764,1794,0.3454861111111111,0.020008641741393756,0.2,-22633.33,0.9905210733413696
460800,600,2844,162,-7.924855642848545,0.027745679,0.00025,1019.0,8.788205722967783,5.0522661209106445,1797,0.4344618055555556,0.022103177681047883,0.2,-22651.75,0.9583336710929871
461568,601,2848,162,-7.912770436869727,0.043861236,0.00025,1019.0,2.4887315548128552,1.0545868873596191,1800,0.3823784722222222,0.010141455141517023,0.2,-22651.75,0.9906302094459534
462336,602,2852,162,-7.909648636976878,0.053921465,0.00025,1019.0,5.553337037563324,2.333991050720215,1803,0.3858506944444444,0.009760634714944495,0.2,-22534.39,0.9725279808044434
463104,603,2857,162,-7.9573361078898115,0.03569391,0.00025,1019.0,3.283616969982783,2.3228702545166016,1806,0.2977430555555556,0.004538566831292378,0.2,-22534.39,0.9896271824836731
463872,604,2861,162,-7.934341953860389,0.03399046,0.00025,1019.0,7.534878856605953,2.9959182739257812,1809,0.3828125,-0.0006405359987790386,0.2,-22485.81,0.96148282289505
464640,605,2866,162,-7.899799843629201,0.04447679,0.00025,1019.0,2.5687594786286354,3.1277074813842773,1812,0.3576388888888889,0.011344287104697691,0.2,-22485.81,0.9890856742858887
465408,606,2873,161,-7.885067847039965,0.04329892,0.00025,1019.0,7.801178778211276,3.7616074085235596,1815,0.4240451388888889,0.008531596324044384,0.2,-22312.59,0.9530746340751648
466176,607,2877,162,-7.912583682272169,0.03846887,0.00025,1019.0,2.522174717651473,0.3564438223838806,1818,0.3923611111111111,0.018332274436640244,0.2,-22312.59,0.9921671152114868
466944,608,2881,162,-7.867978195349376,0.04413132,0.00025,1019.0,12.911669704649183,3.7714977264404297,1821,0.43359375,0.025759160208205383,0.2,-22545.95,0.9132416248321533
467712,609,2886,162,-7.883582949638367,0.050405186,0.00025,1019.0,3.600340061717563,0.5809621810913086,1824,0.3489583333333333,0.017032702000708215,0.2,-22545.95,0.9834233522415161
468480,610,2890,162,-7.858014371660021,0.026637249,0.00025,1019.0,8.942922009362114,6.058346271514893,1827,0.4088541666666667,0.016166114959762327,0.2,-22532.99,0.9458196759223938
469248,611,2895,162,-7.88283316956626,0.035663683,0.00025,1019.0,3.348105553123686,0.6260423064231873,1830,0.3363715277777778,0.0123828268972122,0.2,-22532.99,0.9897710680961609
470016,612,2899,162,-7.990403493245442,0.026310781,0.00025,1019.0,11.70215763979488,2.2616448402404785,1833,0.3936631944444444,0.019431295157927606,0.2,-22504.47,0.9281397461891174
470784,613,2903,162,-7.925895757145351,0.026561454,0.00025,1019.0,5.747876511679755,3.750814914703369,1836,0.2248263888888889,0.006000452642587738,0.2,-22504.47,0.9841833710670471
471552,614,2910,161,-8.009025871753693,0.057450842,0.00025,1019.0,16.561081680986618,4.749329566955566,1839,0.4153645833333333,0.015148886007308546,0.2,-22865.24,0.9175578355789185
472320,615,2915,162,-7.830532087220086,0.031966954,0.00025,1019.0,3.864300913280911,0.8739343881607056,1842,0.3098958333333333,-0.003827926010773,0.2,-22865.24,0.9873676300048828
473088,616,2919,162,-7.827121800846523,0.032945994,0.00025,1019.0,10.214364068375694,1.6418702602386475,1845,0.3546006944444444,0.012703728092472173,0.2,-23039.88,0.9514281749725342
473856,617,2923,162,-7.811781889862484,0.041244995,0.00025,1019.0,7.658657800820139,2.306234836578369,1848,0.296875,0.009985145866974361,0.2,-23039.88,0.9824420213699341
474624,618,2928,162,-7.9629322157965765,0.0726843,0.00025,1019.0,13.432207306226095,3.984314203262329,1851,0.4618055555555556,0.04876140964269224,0.2,-23634.48,0.8801282644271851
475392,619,2932,162,-7.842880878183577,0.04006244,0.00025,1019.0,3.668562235103713,2.26875901222229,1854,0.3480902777777778,0.006426641381242209,0.2,-23634.48,0.9902549982070923
476160,620,2936,162,-7.862049175633325,0.04663862,0.00025,1019.0,8.157997906208038,2.7264533042907715,1857,0.40625,0.01697466035451119,0.2,-23781.27,0.9520111083984375
476928,621,2943,162,-7.901862296793196,0.03176086,0.00025,1019.0,5.290032799045245,1.4907405376434326,1860,0.3433159722222222,0.004594970908429887,0.2,-23781.27,0.9730267524719238
477696,622,2948,162,-7.950017313162486,0.035566855,0.00025,1019.0,9.713482631577385,5.333576202392578,1863,0.43359375,0.028149226072451308,0.2,-23877.43,0.9278186559677124
478464,623,2952,162,-7.922592322031657,0.021564009,0.00025,1019.0,4.180259096953604,0.5164531469345093,1866,0.3016493055555556,0.013440241920761764,0.2,-23877.43,0.9758395552635193
479232,624,2956,162,-8.05516415172153,0.053323805,0.00025,1019.0,6.646035025517146,1.385027527809143,1869,0.4921875,0.021368170376970537,0.2,-23738.88,0.9423044323921204
480000,625,2961,162,-7.942874974674648,0.023349939,0.00025,1019.0,5.389846189154519,3.21870756149292,1872,0.2660590277777778,0.004305993323214352,0.2,-23738.88,0.9737706780433655
480768,626,2965,162,-8.034456981552971,0.057760548,0.00025,1019.0,7.874415891038047,2.1359291076660156,1875,0.4388020833333333,0.021151980669755075,0.2,-23848.08,0.9170763492584229
481536,627,2969,162,-7.820554117361705,0.050410908,0.00025,1019.0,2.9124696122275457,1.4280905723571777,1878,0.3550347222222222,0.017299694151410624,0.2,-23848.08,0.9877153635025024
482304,628,2974,162,-7.7473228043980065,0.040062375,0.00025,1019.0,8.621549685796102,3.6001710891723633,1881,0.4778645833333333,0.026660753504580095,0.2,-23729.26,0.9165465235710144
483072,629,2981,162,-7.821620020601484,0.029540822,0.00025,1019.0,5.5830563141240015,4.426429748535156,1884,0.2556423611111111,0.0011594936562081177,0.2,-23729.26,0.9735466241836548
483840,630,2985,162,-7.840865863694085,0.041823503,0.00025,1019.0,8.839230221178797,5.975785732269287,1887,0.3819444444444444,0.017227494119045634,0.2,-23576.02,0.9142022132873535
484608,631,2989,162,-7.786165906323327,0.028604424,0.00025,1019.0,5.226143293910557,5.354868412017822,1890,0.2717013888888889,0.0013231848392428623,0.2,-23576.02,0.9769507050514221
485376,632,2993,162,-7.778825832737817,0.056957066,0.00025,1019.0,16.431820458836025,5.868727684020996,1893,0.4001736111111111,0.014012669303661419,0.2,-23755.35,0.8767760992050171
486144,633,2998,162,-7.781429767608643,0.021057865,0.00025,1019.0,7.007031925850445,6.650708198547363,1896,0.2521701388888889,0.004239092516298924,0.2,-23755.35,0.9729567766189575
486912,634,3002,162,-7.922297484344906,0.06294779,0.00025,1019.0,9.946754544973373,3.70870304107666,1899,0.4227430555555556,0.01887542719487101,0.2,-23993.38,0.9210295081138611
487680,635,3006,162,-7.797196209430695,0.026870215,0.00025,1019.0,6.765511300828722,1.6756776571273804,1902,0.2951388888888889,0.0017728104301366126,0.2,-23993.38,0.9769704937934875
488448,636,3014,162,-7.858191271622975,0.056272015,0.00025,1019.0,8.784468220339882,3.042579174041748,1905,0.4288194444444444,0.020004102817943528,0.2,-23920.84,0.9295591711997986
489216,637,3018,162,-7.81771241956287,0.028034009,0.00025,1019.0,3.0927071091201572,1.135054349899292,1908,0.29296875,0.0003847436746582389,0.2,-23920.84,0.9827441573143005
489984,638,3022,162,-7.971682455804613,0.024753084,0.00025,1019.0,15.336630129151875,8.154205322265625,1911,0.3910590277777778,0.003599492147461408,0.2,-24284.9,0.8926515579223633
490752,639,3027,162,-7.834805488586426,0.032420967,0.00025,1012.7,5.351549544268185,0.9485368132591248,1914,0.2964409722222222,0.0056340513725040686,0.2,-24001.5,0.9752973914146423
491520,640,3031,162,-7.899826221995884,0.039653365,0.00025,1012.7,24.02888051337666,9.024389266967773,1917,0.3689236111111111,0.019766809095421597,0.2,-23899.41,0.898566484451294
492288,641,3035,162,-7.7991107437345715,0.0319757,0.00025,1012.7,4.95688576830758,1.596919059753418,1920,0.2864583333333333,0.012841563063880635,0.2,-23904.35,0.9817472100257874
493056,642,3040,162,-7.871745056576199,0.04351833,0.00025,1012.7,6.182136992613475,5.811670303344727,1923,0.3836805555555556,0.011133351259761386,0.2,-23967.03,0.9731127023696899
493824,643,3044,162,-7.873295764128367,0.04986195,0.00025,1012.7,5.515868148869938,0.6444727778434753,1926,0.3368055555555556,0.009314865688793361,0.2,-23965.73,0.9799941182136536
494592,644,3052,162,-7.8787336283259926,0.05640064,0.00025,1012.7,7.732158409224616,1.968367338180542,1929,0.4526909722222222,0.032219292194996446,0.2,-23926.95,0.9669694304466248
495360,645,3056,162,-7.84456068277359,0.083610386,0.00025,1012.7,4.962856342395146,1.2408198118209839,1932,0.4162326388888889,0.03451406740027273,0.2,-24150.84,0.9890106320381165
496128,646,3060,162,-7.583518577946557,0.038010474,0.00025,1012.7,7.582655269238684,2.5172853469848633,1935,0.5047743055555556,0.04847276598189233,0.2,-24053.07,0.9732152223587036
496896,647,3064,162,-7.803667585055034,0.03564893,0.00025,1012.7,4.447157444225417,0.8257685303688049,1938,0.328125,0.015007488552429196,0.2,-24021.61,0.9881377816200256
497664,648,3069,162,-7.717204954889086,0.036206186,0.00025,1012.7,8.786235647069084,2.90608286857605,1941,0.3993055555555556,0.013675817986950278,0.2,-23823.31,0.9595327973365784
498432,649,3073,162,-7.8344447414080305,0.022013864,0.00025,1012.7,5.346567864219348,3.5064077377319336,1944,0.2608506944444444,0.005656064242228038,0.2,-23821.71,0.980292797088623
499200,650,3077,162,-7.75394880771637,0.04662718,0.00025,1012.7,6.082040144337548,3.0305798053741455,1947,0.4774305555555556,0.03737360095450034,0.2,-23561.0,0.9733359813690186
499968,651,3085,162,-7.859726409117381,0.046853274,0.00025,1012.7,5.776593511303266,0.6089091300964355,1950,0.3255208333333333,0.0183072717110109,0.2,-23548.0,0.969539999961853
500736,652,3089,162,-7.817455020215776,0.03677349,0.00025,1012.7,8.262434449460772,5.631607532501221,1953,0.3828125,0.02675969954321368,0.2,-23240.37,0.9603787064552307
