rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/value_loss,train/n_updates,train/loss,train/clip_range,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_fraction
1040.2,-5864.693484949999,580,3563520,14472,246,0.7862707525491714,2316,0.17933976650238037,0.2,0.00025,0.024506733,-0.002646016288053943,0.9970964193344116,-3.0139916092157364,0.21732584635416666
1038.11,-5753.659904349999,581,3569664,14496,246,0.5375516780962547,2320,0.1624993085861206,0.2,0.00025,0.029094987,-0.0010533092766612147,0.9981245398521423,-2.894221067428589,0.2530110677083333
1036.89,-5730.521691820001,582,3575808,14521,246,0.4551973296329379,2324,0.12303374707698822,0.2,0.00025,0.023915732,0.002743730745957388,0.9988057613372803,-2.9333246325453124,0.2884114583333333
1024.92,-4435.23107433,583,3581952,14545,246,0.35920948659380275,2328,0.1516103446483612,0.2,0.00025,0.014538191,-0.005288710177410394,0.9990306496620178,-2.889153997103373,0.20719401041666666
1038.49,-5803.587554749998,584,3588096,14570,246,0.4804897747623424,2332,0.11927959322929382,0.2,0.00025,0.02690801,0.0012728902850843344,0.998564600944519,-2.893987290561199,0.2694905598958333
1041.18,-5733.82120987,585,3594240,14594,246,2.5703802897284427,2336,0.4532836973667145,0.2,0.00025,0.03205207,0.01680423811194487,0.9846103191375732,-3.0484013011058173,0.3653564453125
1042.68,-5754.223432230001,586,3600384,14618,246,0.7785556412612399,2340,0.35279449820518494,0.2,0.00025,0.020853624,0.0015655695873041016,0.9964607954025269,-2.914269931614399,0.2661539713541667
1042.79,-5771.853719879999,587,3606528,14642,246,0.6275643026456237,2344,0.2388201504945755,0.2,0.00025,0.010876891,-0.003400121192801938,0.9984203577041626,-2.9282610590259233,0.17447916666666666
1044.65,-5344.711031129999,588,3612672,14666,246,0.9491580460841457,2348,0.6692028045654297,0.2,0.00025,0.026013972,0.0020175200552330352,0.996951699256897,-2.94475091000398,0.2815348307291667
1045.6,-5261.04724055,589,3618816,14691,246,0.9044329744453231,2352,0.2678818106651306,0.2,0.00025,0.036689978,0.0012622802605619654,0.9915162324905396,-3.0954781621694565,0.2830810546875
1051.45,-5435.76587989,590,3624960,14716,246,0.8032186680162946,2356,0.24405162036418915,0.2,0.00025,0.02247828,0.0009767548617674038,0.9971916079521179,-2.9351536631584167,0.2764892578125
1058.14,-5221.337507799999,591,3631104,14741,246,1.0676748131712277,2360,0.41131481528282166,0.2,0.00025,0.023139646,-0.0018800043665881578,0.9955195784568787,-2.9992738713820777,0.24894205729166666
1045.91,-4243.21693917,592,3637248,14765,246,1.298866416638096,2364,0.29699498414993286,0.2,0.00025,0.05013356,0.004772628696324925,0.9953140616416931,-2.9696532239516578,0.3205159505208333
1048.03,-4295.869730490001,593,3643392,14789,246,0.9335797612244884,2368,0.25258517265319824,0.2,0.00025,0.024486767,-0.002127273619407788,0.9968156218528748,-2.9281817078590393,0.2745361328125
1043.35,-3971.2961940900004,594,3649536,14814,246,1.0699325663348038,2372,0.1954447329044342,0.2,0.00025,0.02711344,0.002654046482348349,0.9946594834327698,-2.8614493931333222,0.2931315104166667
1038.16,-3905.9020673800005,595,3655680,14839,246,0.6135968199620644,2376,0.25609445571899414,0.2,0.00025,0.016659373,-0.005477056392313291,0.997738778591156,-2.8356399908661842,0.15938313802083334
1033.42,-3438.73374421,596,3661824,14864,246,0.7381276792536179,2380,0.2698522210121155,0.2,0.00025,0.013182111,-0.0010911103502924864,0.9978818297386169,-2.883079893887043,0.2752278645833333
1028.69,-3244.8822510699997,597,3667968,14888,246,0.7373997364193201,2384,0.20382586121559143,0.2,0.00025,0.028026657,0.004309233171322073,0.9978103041648865,-2.830951251089573,0.3430989583333333
1027.57,-3281.56058793,598,3674112,14912,246,0.38414928534378606,2388,0.18081161379814148,0.2,0.00025,0.016208557,-0.004288392883609049,0.9988214373588562,-2.8093426575263343,0.2235107421875
1037.15,-3765.618592550001,599,3680256,14937,246,0.8132474829132358,2392,0.1769636869430542,0.2,0.00025,0.029860182,0.0024944231530146985,0.9958892464637756,-2.879454883436362,0.3256022135416667
1048.94,-5544.74567194,600,3686400,14962,246,0.874204813192288,2396,0.2078278809785843,0.2,0.00025,0.022026427,0.007705142115203974,0.9934914112091064,-2.889931539694468,0.3027750651041667
1047.72,-5711.591468410001,601,3692544,14987,246,2.227236360311508,2400,0.38457733392715454,0.2,0.00025,0.027099123,0.0012744614796247333,0.9895138144493103,-2.8537839502096176,0.278564453125
1047.66,-5722.09377423,602,3698688,15011,246,0.3855330147780478,2404,0.2403993010520935,0.2,0.00025,0.023131847,0.002156734701808697,0.9984450340270996,-2.719558653732141,0.2755126953125
1035.24,-5213.46771097,603,3704832,15035,246,0.3744985351028542,2408,0.10907121747732162,0.2,0.00025,0.030372927,-0.001243576962830654,0.9985167980194092,-2.757749425868193,0.318359375
1022.79,-3609.35107624,604,3710976,15060,246,0.6091958101217946,2412,0.21733008325099945,0.2,0.00025,0.0235964,3.332108462927863e-05,0.9977884292602539,-2.7810557360450425,0.270263671875
1023.47,-3456.31966121,605,3717120,15085,246,0.41204979627703625,2416,0.12329448759555817,0.2,0.00025,0.023694238,-0.001331139540222163,0.998752772808075,-2.7402127707997956,0.22172037760416666
1023.55,-3376.4694707599997,606,3723264,15109,246,0.4374033650383353,2420,0.14233806729316711,0.2,0.00025,0.012081042,-0.006576729201090832,0.9987310171127319,-2.7825974225997925,0.18924967447916666
1024.79,-3216.7217166999994,607,3729408,15133,246,0.29592585812012356,2424,0.0885627269744873,0.2,0.00025,0.028263265,0.005979391227204663,0.9991141557693481,-2.7259546294808388,0.3185628255208333
1023.79,-2848.95754252,608,3735552,15158,246,0.6724382918328047,2428,0.4403153657913208,0.2,0.00025,0.018886156,0.002598667375423247,0.997990608215332,-2.737259902060032,0.37060546875
1023.7,-2616.84613751,609,3741696,15184,246,0.3364144355679552,2432,0.11560314148664474,0.2,0.00025,0.029739896,0.0033247835332682976,0.9988870620727539,-2.725803996125857,0.3286539713541667
1029.61,-2461.10968807,610,3747840,15208,246,0.4798022620379925,2436,0.11261898279190063,0.2,0.00025,0.021838829,-0.00037067849916638806,0.9985227584838867,-2.7224541381001472,0.24654134114583334
1030.82,-2625.04860626,611,3753984,15232,246,0.661017237852017,2440,0.18268638849258423,0.2,0.00025,0.037621778,0.02372375350872365,0.9945217370986938,-2.7058201978603997,0.39306640625
1029.5,-2697.88066362,612,3760128,15257,246,1.4313759325693052,2444,0.3476093113422394,0.2,0.00025,0.036390353,0.00638382038838851,0.9927008748054504,-2.7805318559209504,0.3507486979166667
1028.73,-2956.0221782800004,613,3766272,15282,246,0.4149896935559809,2448,0.16362488269805908,0.2,0.00025,0.014328256,-0.0006932019411275784,0.9979814291000366,-2.746986970305443,0.20511881510416666
1023.09,-3258.5908842200006,614,3772416,15306,246,0.41681458506112296,2452,0.19756069779396057,0.2,0.00025,0.019617194,-0.001940526698793595,0.998449981212616,-2.7582318782806396,0.20699055989583334
1019.22,-3129.45067065,615,3778560,15332,246,0.4123335797339678,2456,0.23973403871059418,0.2,0.00025,0.017846735,-0.005234159994870424,0.9987061619758606,-2.7712066918611526,0.24462890625
1018.46,-2972.286220150001,616,3784704,15356,246,0.3120590277637045,2460,0.1647994965314865,0.2,0.00025,0.025873264,0.0001866488358549153,0.999194860458374,-2.7643499871095023,0.24808756510416666
1029.5,-3042.1267638400004,617,3790848,15380,246,0.5600242686147491,2464,0.2267325520515442,0.2,0.00025,0.010995045,-0.00653980765491724,0.9985001683235168,-2.7089181741078696,0.1776123046875
1029.26,-2566.34681998,618,3796992,15405,246,1.106258034085234,2468,0.47052204608917236,0.2,0.00025,0.021879092,-0.00128957328464215,0.9933644533157349,-2.818362422287464,0.2845052083333333
1029.72,-2381.9312322500004,619,3803136,15430,246,0.5615565674379468,2472,0.11406666040420532,0.2,0.00025,0.025646502,-0.0011248906860904147,0.9980199337005615,-2.7192809904615083,0.2626139322916667
1032.5,-2383.8151165,620,3809280,15454,246,0.5980259614686171,2476,0.4150741994380951,0.2,0.00025,0.03646828,0.009199892859517908,0.998224675655365,-2.704022601246834,0.3763427734375
1021.71,-2390.72084469,621,3815424,15478,246,0.723583901921908,2480,0.2509121894836426,0.2,0.00025,0.031015655,-0.001373354976143067,0.9967734217643738,-2.700572796165943,0.282958984375
1021.05,-2589.49726463,622,3821568,15503,246,0.5794940929238995,2484,0.28137433528900146,0.2,0.00025,0.026268767,-0.0007442201264590645,0.9976542592048645,-2.7080263818303743,0.23592122395833334
1021.6,-2949.58486354,623,3827712,15528,246,0.6246318863704801,2488,0.21625086665153503,0.2,0.00025,0.019514477,-0.005224483320489526,0.9977989792823792,-2.6995801776647568,0.19942220052083334
1023.28,-3322.9971632,624,3833856,15553,246,0.5967612933988372,2492,0.163209930062294,0.2,0.00025,0.0276666,-0.0015533654902052756,0.9979488849639893,-2.7121710057059922,0.2661539713541667
1023.17,-3060.0015816000005,625,3840000,15579,246,0.6838071011006832,2496,0.18134965002536774,0.2,0.00025,0.028791646,-0.004355708784714807,0.9969080686569214,-2.6906976277629533,0.2979736328125
1023.32,-3069.97958389,626,3846144,15604,246,0.656790346528093,2500,0.18507516384124756,0.2,0.00025,0.030347792,-0.0028228448694183803,0.9970553517341614,-2.724366582930088,0.266845703125
1022.19,-2679.60631885,627,3852288,15628,246,0.7870725557828943,2504,0.24832265079021454,0.2,0.00025,0.03284164,0.004396051571044761,0.9968727827072144,-2.7542863910396895,0.3057454427083333
1020.95,-2310.42985202,628,3858432,15654,246,0.4041867746661107,2508,0.17060866951942444,0.2,0.00025,0.024060354,-0.0005812730038693795,0.9986733198165894,-2.7532577415307364,0.2598876953125
1022.3,-2260.7272538,629,3864576,15679,246,0.5901134057591358,2512,0.23231065273284912,0.2,0.00025,0.022374181,0.0022591090867839134,0.9979341626167297,-2.672541451950868,0.2813313802083333
1027.31,-2073.8062856000006,630,3870720,15704,246,1.021846104413271,2516,0.3273051977157593,0.2,0.00025,0.012819666,-0.0025900824742469317,0.9967536926269531,-2.71597870439291,0.223876953125
1027.69,-2031.3766934400005,631,3876864,15728,246,1.1359471138566732,2520,0.40639758110046387,0.2,0.00025,0.03188182,-6.299300972993176e-05,0.9956672191619873,-2.787164437274138,0.2855631510416667
1026.94,-1988.0387788400005,632,3883008,15753,246,0.3709522370869915,2524,0.10613532364368439,0.2,0.00025,0.031273656,0.000393472146242857,0.9986889362335205,-2.8902933870752654,0.278564453125
1025.5,-2074.52663939,633,3889152,15778,246,0.5722277965396643,2528,0.16301536560058594,0.2,0.00025,0.024063895,-0.002316245239247413,0.9978206157684326,-2.971097173790137,0.2825520833333333
1029.7,-3441.7554646099998,634,3895296,15802,246,0.386962055383871,2532,0.10507228970527649,0.2,0.00025,0.02903144,-0.0009401467141287867,0.9983127117156982,-3.0928226560354233,0.3082275390625
1028.3,-3964.53094428,635,3901440,15826,246,0.8908333710084358,2536,0.15155278146266937,0.2,0.00025,0.11846157,0.046166752135225884,0.9915370941162109,-3.167818362514178,0.4450276692708333
1027.63,-4249.5775626899995,636,3907584,15851,246,0.5576038841779033,2540,0.22028577327728271,0.2,0.00025,0.027660796,-0.001195088327222038,0.9979057312011719,-3.092951864004135,0.3391927083333333
1026.38,-4615.895105979999,637,3913728,15877,246,0.3215597352633874,2544,0.07005822658538818,0.2,0.00025,0.03159923,0.00048596943573405343,0.9988670945167542,-3.015145073334376,0.296875
1014.33,-3443.7262706500005,638,3919872,15901,246,0.3111546595270435,2548,0.08053853362798691,0.2,0.00025,0.022128096,-0.001487999667006079,0.9990120530128479,-3.104733561476072,0.2842203776041667
1014.66,-3194.5931079300003,639,3926016,15927,246,0.6001174479412535,2552,0.196535125374794,0.2,0.00025,0.04499128,0.004023599246769057,0.9973068833351135,-3.1286246130863824,0.30322265625
1014.41,-3208.03350361,640,3932160,15952,246,0.3797313572528462,2556,0.07083244621753693,0.2,0.00025,0.021013683,-0.0018560996880599607,0.9989820718765259,-3.0710263326764107,0.220703125
1017.83,-3156.39670211,641,3938304,15976,246,0.35344684791440767,2560,0.06353793293237686,0.2,0.00025,0.028619284,-0.0009181140079211522,0.9986445307731628,-3.3206411028901734,0.3016764322916667
1018.51,-2956.1640379099995,642,3944448,16001,246,0.6362203558286031,2564,0.19788138568401337,0.2,0.00025,0.035932094,0.001055874236044474,0.9978383779525757,-3.3909801493088403,0.3155110677083333
1021.22,-3284.46858152,643,3950592,16026,246,0.36741970339789987,2568,0.1050097644329071,0.2,0.00025,0.024102747,0.0022900587549277893,0.998690664768219,-3.4426357770959535,0.3065999348958333
1020.9,-3629.8442807399992,644,3956736,16051,246,0.6457647513598204,2572,0.21759033203125,0.2,0.00025,0.022972854,-0.002781789044092875,0.9977860450744629,-3.4393069247404733,0.2884521484375
1018.71,-3519.1847271200004,645,3962880,16076,246,0.5079984674230218,2576,0.2334473878145218,0.2,0.00025,0.031692784,-0.0005541496041890545,0.998134195804596,-3.4803596461812654,0.27734375
1018.69,-3565.03004411,646,3969024,16100,246,0.5130751117443045,2580,0.1315547674894333,0.2,0.00025,0.021691645,-0.001449041476007551,0.9980339407920837,-3.4693116918206215,0.271728515625
1014.86,-3192.56592558,647,3975168,16124,246,0.45668427646160126,2584,0.20702950656414032,0.2,0.00025,0.019423641,0.0014415547484531999,0.9983261227607727,-3.3801663542787233,0.3129475911458333
1014.44,-2900.43117889,648,3981312,16149,246,0.3387734858940045,2588,0.12037494778633118,0.2,0.00025,0.030813312,0.000231243020001178,0.9988911151885986,-3.3999518329898515,0.24967447916666666
1014.39,-2690.55393529,649,3987456,16174,246,0.3978293396842976,2592,0.11823992431163788,0.2,0.00025,0.027062388,-0.0015715695335529745,0.9989373087882996,-3.4400517170627913,0.2569986979166667
1014.06,-2887.1450543099995,650,3993600,16199,246,0.4429951204607884,2596,0.18726316094398499,0.2,0.00025,0.019623386,-0.002625392679571329,0.9985892176628113,-3.3791683837771416,0.2760009765625
1015.51,-2802.56313946,651,3999744,16224,246,0.4360967390239239,2600,0.21548601984977722,0.2,0.00025,0.016758595,-0.007307108583821294,0.9988383054733276,-3.4203390876452127,0.22932942708333334
1015.24,-2678.1327488100005,652,4005888,16249,246,0.33280226681381464,2604,0.1166822612285614,0.2,0.00025,0.022810543,-0.0012113790168465737,0.9990183711051941,-3.4326499874393144,0.307373046875
