time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/loss,train/policy_gradient_loss,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,train/entropy_loss,rollout/ep_len_mean,train/value_loss
385536,2556,150,502,0.00025,0.2899545,0.2,0.9976822733879089,0.26469048857688904,-0.030435504417659506,-27866.44,0.3732638888888889,1503,-1.9449219736788008,1019.0,0.5672444472503331
386304,2560,150,503,0.00025,0.035178673,0.2,0.9806985855102539,1.7458325624465942,0.012079200409870181,-27868.78,0.2673611111111111,1506,-2.6787734031677246,1019.0,3.034520242777136
387072,2565,150,504,0.00025,0.01994163,0.2,0.9949249029159546,0.49815046787261963,0.026120902026175626,-27868.78,0.2087673611111111,1509,-2.058756411075592,1019.0,1.6082239271038108
387840,2572,150,505,0.00025,0.03945339,0.2,0.9765608310699463,1.409226894378662,0.007196570850080914,-27877.62,0.3012152777777778,1512,-2.6569113466474743,1019.0,2.319725734492143
388608,2576,150,506,0.00025,0.0435363,0.2,0.9960851669311523,0.5369594693183899,0.00771585236200028,-27877.62,0.28125,1515,-2.074966236948967,1019.0,0.8599516302347183
389376,2581,150,507,0.00025,0.028355723,0.2,0.9887904524803162,0.545878529548645,0.016141194125844374,-27885.16,0.2526041666666667,1518,-2.907525188393063,1019.0,1.4263525216115847
390144,2585,150,508,0.00025,0.017025774,0.2,0.9977390766143799,0.09339894354343414,0.008133888309304085,-27885.16,0.17578125,1521,-2.2103941291570663,1019.0,0.730101111655434
390912,2590,150,509,0.00025,0.07685106,0.2,0.9913673996925354,1.4042121171951294,0.023848868945303064,-27886.72,0.3532986111111111,1524,-2.794936113887363,1019.0,1.474514703783724
391680,2594,150,510,0.00025,0.07750353,0.2,0.9987391233444214,0.2722373604774475,0.011242133429429183,-27882.56,0.3220486111111111,1527,-2.302226314942042,1019.0,0.47267111390829086
392448,2599,150,511,0.00025,0.025857871,0.2,0.9921601414680481,0.9030752182006836,0.01768676821504616,-27882.56,0.2690972222222222,1530,-2.967276487085554,1019.0,1.4264987632632256
393216,2606,150,512,0.00025,0.031390127,0.2,0.9977084994316101,0.4313145875930786,0.0036421631747442815,-27900.24,0.2699652777777778,1533,-2.3767141136858196,1019.0,0.6748531121346686
393984,2610,150,513,0.00025,0.027426057,0.2,0.9917615652084351,1.0811257362365723,0.009935965567516783,-27900.24,0.2717013888888889,1536,-2.996649659342236,1019.0,1.4774200038777456
394752,2615,150,514,0.00025,0.025493046,0.2,0.9986768960952759,0.6319302320480347,0.012823732311113013,-27898.68,0.2265625,1539,-2.3683848712179394,1019.0,0.5728500675823953
395520,2619,150,515,0.00025,0.034986258,0.2,0.971904456615448,1.5681554079055786,0.01511719353341808,-27898.68,0.3355034722222222,1542,-3.126559042268329,1019.0,3.7088865588108697
396288,2624,151,516,0.00025,0.039380293,0.2,0.9982909560203552,0.6191945672035217,0.010355373818634285,-27909.6,0.2322048611111111,1545,-2.436668727133009,1019.0,0.7871397584676743
397056,2628,151,517,0.00025,0.038746823,0.2,0.9792853593826294,1.410736322402954,0.025330018278004393,-27909.6,0.2825520833333333,1548,-3.1966831982135773,1019.0,2.578636368115743
397824,2633,151,518,0.00025,0.047314648,0.2,0.9928374886512756,0.7966393232345581,0.01849947316158149,-27912.98,0.2513020833333333,1551,-2.5719010068310633,1019.0,2.3629118096497326
398592,2640,150,519,0.00025,0.025649888,0.2,0.9744093418121338,1.1035746335983276,0.012549611933839818,-27912.98,0.3237847222222222,1554,-3.371710558732351,1019.0,2.965107365614838
399360,2644,150,520,0.00025,0.12567852,0.2,0.996121883392334,0.7604815363883972,-0.012200346759830913,-27872.94,0.22178819444444445,1557,-2.712860279613071,1019.0,1.5550721618864272
400128,2649,151,521,0.00025,0.05860589,0.2,0.9893075823783875,1.458619236946106,0.021954688967929945,-27872.94,0.4114583333333333,1560,-3.8873262339168124,1019.0,1.525221672736936
400896,2653,151,522,0.00025,0.036233757,0.2,0.9945762157440186,1.0287152528762817,0.013218116028130882,-27831.6,0.2552083333333333,1563,-2.8560756279362574,1019.0,2.3752712176905737
401664,2658,151,523,0.00025,0.03404421,0.2,0.9925054907798767,1.2039889097213745,0.03803399729076773,-27831.6,0.4322916666666667,1566,-3.7101305392053394,1019.0,1.7229521125555038
402432,2662,151,524,0.00025,0.029534971,0.2,0.9978233575820923,1.1346620321273804,0.003794342499329812,-27783.5,0.19835069444444445,1569,-2.8633780909909143,1019.0,1.6769857323831983
403200,2667,151,525,0.00025,0.027154148,0.2,0.9953539967536926,1.3051316738128662,0.015196962799463008,-27783.5,0.2599826388888889,1572,-3.6939026746484966,1019.0,1.3934619911015034
403968,2674,151,526,0.00025,0.037159722,0.2,0.9969907402992249,3.034013032913208,0.010807095509436395,-27720.84,0.2795138888888889,1575,-2.9114021393987866,1019.0,2.1410249554448657
404736,2678,151,527,0.00025,0.030485496,0.2,0.9971661567687988,0.40358710289001465,0.001518388686235994,-27720.84,0.3138020833333333,1578,-3.7434813479582467,1019.0,1.1322208986514144
405504,2683,151,528,0.00025,0.03243311,0.2,0.9980451464653015,1.5903103351593018,0.01413816622354918,-27673.52,0.2986111111111111,1581,-2.713053156932195,1019.0,1.3880462261537712
406272,2687,151,529,0.00025,0.04296647,0.2,0.9969450831413269,0.5652883052825928,0.00453248818586063,-27673.52,0.328125,1584,-3.8499707844522266,1019.0,1.2307817902829912
407040,2692,151,530,0.00025,0.021291867,0.2,0.9987879991531372,0.6559133529663086,0.009293044503364298,-27631.92,0.2131076388888889,1587,-2.818838083081775,1019.0,1.232269694821702
407808,2696,151,531,0.00025,0.04890026,0.2,0.9975727796554565,0.807526171207428,0.0055819268810511045,-27631.92,0.3116319444444444,1590,-3.7561236917972565,1019.0,0.7881941366940737
408576,2701,151,532,0.00025,0.021822313,0.2,0.9979641437530518,2.3249857425689697,0.0017923683626577258,-27544.04,0.1801215277777778,1593,-2.899066355493334,1019.0,2.1780207115742893
409344,2708,151,533,0.00025,0.030118028,0.2,0.9979293942451477,0.6648826599121094,0.008191299689416256,-27544.04,0.3276909722222222,1596,-3.856056167019738,1019.0,0.9656263780262735
410112,2713,151,534,0.00025,0.021475563,0.2,0.9965410232543945,1.0913054943084717,0.00821500730752531,-27482.68,0.23958333333333334,1599,-2.9011073079374103,1019.0,2.6092038767205343
410880,2718,151,535,0.00025,0.01989741,0.2,0.9943737387657166,1.5831834077835083,0.005424381948412499,-27482.68,0.23697916666666666,1602,-3.955508781803979,1019.0,2.7178501702017255
411648,2723,151,536,0.00025,0.028562093,0.2,0.9949442148208618,1.6575149297714233,0.0129922647223187,-27395.32,0.2916666666666667,1605,-3.1141931878195868,1019.0,3.624306823644373
412416,2727,151,537,0.00025,0.035121698,0.2,0.9943338632583618,0.726430356502533,0.036935249789773174,-27395.32,0.4136284722222222,1608,-3.769121762779024,1019.0,1.845479225532876
413184,2732,151,538,0.00025,0.032471772,0.2,0.9959183931350708,2.2012906074523926,0.016971040749922395,-27331.36,0.3355034722222222,1611,-3.2995647059546576,1019.0,2.3293608725070953
413952,2737,151,539,0.00025,0.030456325,0.2,0.9927343130111694,1.2110956907272339,0.017983340399546757,-27331.36,0.3567708333333333,1614,-3.8110129270288677,1019.0,1.9446777751048405
414720,2744,151,540,0.00025,0.02204903,0.2,0.9972468614578247,1.6420854330062866,0.0043925742761025,-27202.92,0.2712673611111111,1617,-3.195225050052007,1019.0,1.8515303350157208
415488,2749,151,541,0.00025,0.01782102,0.2,0.9937863945960999,0.7889901995658875,0.010252894613788359,-27202.92,0.2439236111111111,1620,-3.8840102619595,1019.0,2.179621432390478
416256,2753,151,542,0.00025,0.027666295,0.2,0.9956408739089966,3.251697540283203,0.015264209560377317,-27077.86,0.2860243055555556,1623,-3.267214924097061,1019.0,3.2204609165589013
417024,2758,151,543,0.00025,0.02567367,0.2,0.993502140045166,2.194671154022217,0.017473189134357706,-27077.86,0.2860243055555556,1626,-3.865654124153985,1019.0,2.0645046109954515
417792,2763,151,544,0.00025,0.030898793,0.2,0.9912741184234619,2.941154718399048,0.004023894732300606,-26920.56,0.3411458333333333,1629,-3.3624697824319205,1019.0,3.8532868872086206
418560,2768,151,545,0.00025,0.039150886,0.2,0.9953675866127014,1.2509500980377197,0.014863145873985358,-26920.56,0.3433159722222222,1632,-3.771439813905292,1019.0,1.670204276425971
419328,2772,151,546,0.00025,0.03733532,0.2,0.993783712387085,2.951108694076538,0.026110237968775134,-26664.46,0.3246527777777778,1635,-3.4474184115727744,1019.0,4.135862902634674
420096,2780,151,547,0.00025,0.03165317,0.2,0.9955072999000549,0.8504080772399902,0.0026484865746978256,-26664.46,0.3524305555555556,1638,-3.6591739621427326,1019.0,1.9359919569558568
420864,2785,151,548,0.00025,0.025473714,0.2,0.9954214096069336,1.3118550777435303,0.010677306977514591,-26373.46,0.2105034722222222,1641,-3.409256137079663,1019.0,2.753150646057394
421632,2791,151,549,0.00025,0.033418715,0.2,0.9966180324554443,0.8211098909378052,0.011591242632776912,-26373.46,0.2638888888888889,1644,-3.698942651351293,1019.0,1.6435905281040404
422400,2796,151,550,0.00025,0.038494144,0.2,0.9922804236412048,4.221193313598633,0.0034001682199434275,-26065.98,0.2964409722222222,1647,-3.450035979350408,1019.0,6.446136701438162
423168,2802,151,551,0.00025,0.02710013,0.2,0.9955846667289734,0.6095176935195923,0.010252806306299236,-26065.98,0.2790798611111111,1650,-3.573016219668918,1019.0,2.006257399916649
423936,2807,150,552,0.00025,0.015818214,0.2,0.9942154288291931,2.746368169784546,0.012546753168054339,-25654.25,0.2378472222222222,1653,-3.4321013258563147,1019.0,4.451323279076153
424704,2815,150,553,0.00025,0.028998226,0.2,0.996892511844635,0.42403846979141235,0.006210245683582293,-25654.25,0.28515625,1656,-3.587927993800905,1019.0,1.945649536119567
425472,2820,150,554,0.00025,0.014751133,0.2,0.995161771774292,1.804824709892273,0.002768946177740064,-25401.07,0.2834201388888889,1659,-3.4244375791814594,1019.0,3.2646394247810044
426240,2825,150,555,0.00025,0.02241376,0.2,0.9965448975563049,1.312895655632019,0.005315320837932329,-25401.07,0.2521701388888889,1662,-3.4990287688043384,1019.0,1.8192940627535183
427008,2830,150,556,0.00025,0.034208193,0.2,0.9908584952354431,1.640650987625122,0.011442839245622357,-25033.67,0.3146701388888889,1665,-3.2990302410390644,1019.0,3.5468978393408985
427776,2835,150,557,0.00025,0.026878158,0.2,0.9948004484176636,1.6631267070770264,0.01222372649418604,-25033.67,0.23133680555555555,1668,-3.343306925561693,1019.0,3.6322732551230326
428544,2840,150,558,0.00025,0.033044603,0.2,0.9889817833900452,1.9790672063827515,0.02851865446427837,-24698.57,0.2747395833333333,1671,-3.200890223185221,1019.0,5.162921412123574
429312,2847,150,559,0.00025,0.01729207,0.2,0.995098352432251,1.3144246339797974,0.015653255641356938,-24698.57,0.2322048611111111,1674,-3.337607201602724,1019.0,2.642553652326266
430080,2852,150,560,0.00025,0.032523185,0.2,0.9962716698646545,1.6476753950119019,0.0012311939434665772,-24288.55,0.2855902777777778,1677,-3.1460558043585882,1019.0,2.8308935306138463
430848,2857,150,561,0.00025,0.027321288,0.2,0.997366726398468,2.1432313919067383,0.002797625648478667,-24288.55,0.2986111111111111,1680,-3.3606251974900565,1019.0,1.9695367862780888
431616,2862,150,562,0.00025,0.03524146,0.2,0.9956616163253784,1.1168802976608276,0.017399406565042835,-23840.03,0.24696180555555555,1683,-3.1495261225435467,1019.0,2.9121088509758315
432384,2867,150,563,0.00025,0.02975273,0.2,0.9948179721832275,0.5558030009269714,0.021141379308472905,-23840.03,0.3723958333333333,1686,-3.2178308963775635,1019.0,2.061613587041696
433152,2873,150,564,0.00025,0.03080912,0.2,0.9960969686508179,1.364499807357788,0.012945371550611325,-23463.05,0.3485243055555556,1689,-2.9395398928059473,1019.0,2.5055404694543943
433920,2878,150,565,0.00025,0.040959448,0.2,0.9970613121986389,1.0157017707824707,0.0018848861024404566,-23463.05,0.3059895833333333,1692,-3.12267706129286,1019.0,2.3930057138204575
434688,2888,150,566,0.00025,0.03989689,0.2,0.994603157043457,4.0147705078125,0.012902862392365932,-23220.23,0.2990451388888889,1695,-2.8611358967092304,1019.0,3.7248497042391033
435456,2894,150,567,0.00025,0.064244784,0.2,0.997162401676178,1.1182994842529297,0.01569405130835043,-23220.23,0.3689236111111111,1698,-3.3772003683778973,1019.0,2.0586600510610475
436224,2899,150,568,0.00025,0.040123075,0.2,0.9965450763702393,1.8353968858718872,0.009899089022332596,-23075.05,0.3315972222222222,1701,-3.007297330432468,1019.0,1.9858792862958379
436992,2903,150,569,0.00025,0.06181574,0.2,0.996968150138855,1.5462727546691895,0.009870802453305159,-23075.05,0.3198784722222222,1704,-3.3528096675872803,1019.0,2.0690648497806654
437760,2908,150,570,0.00025,0.02333574,0.2,0.9960572123527527,0.7273492813110352,0.002671375663744079,-22765.52,0.2686631944444444,1707,-2.8095542987187705,1019.0,2.1821397017273636
438528,2913,150,571,0.00025,0.04107802,0.2,0.9969057440757751,1.3250021934509277,0.024001659967729613,-22765.52,0.2795138888888889,1710,-3.238134274880091,1019.0,2.0834538804160223
439296,2921,150,572,0.00025,0.01956891,0.2,0.9974319934844971,1.535920262336731,0.010485904019636413,-22463.07,0.22960069444444445,1713,-2.706282824277878,1019.0,2.0090091029802957
440064,2925,150,573,0.00025,0.036369815,0.2,0.996869683265686,1.3271214962005615,0.0034692598920729426,-22463.07,0.3224826388888889,1716,-3.3373096916410656,1019.0,2.2703294712636204
440832,2930,150,574,0.00025,0.02408947,0.2,0.9963586330413818,2.170837163925171,0.02683131025534951,-22159.5,0.2621527777777778,1719,-2.675667507780923,1019.0,2.7133016337951026
441600,2935,150,575,0.00025,0.029993758,0.2,0.9973121881484985,0.7247666120529175,0.0032454525547412536,-22159.5,0.2999131944444444,1722,-3.222909665770001,1019.0,2.0810139452417693
442368,2940,150,576,0.00025,0.020982383,0.2,0.9977762699127197,1.1060820817947388,0.014140765881165862,-21877.5,0.21788194444444445,1725,-2.5503505633936987,1019.0,1.719584991534551
443136,2945,150,577,0.00025,0.028884126,0.2,0.9957621693611145,4.312549591064453,0.011384497862309217,-21877.5,0.24522569444444445,1728,-2.992526759703954,1019.0,5.076234036021763
443904,2953,150,578,0.00025,0.04380543,0.2,0.9864281415939331,2.551459789276123,0.028101269039325416,-21860.86,0.2725694444444444,1731,-2.481036494175593,1019.0,7.9307239519225226
444672,2958,150,579,0.00025,0.03775396,0.2,0.9943488240242004,1.1299799680709839,0.017359958237244025,-21860.86,0.3151041666666667,1734,-2.8188616500960455,1019.0,3.2415757328271866
445440,2963,150,580,0.00025,0.02438801,0.2,0.996613621711731,2.5664405822753906,0.013143331666166583,-21713.66,0.3146701388888889,1737,-2.6520374615987143,1019.0,2.1667084097862244
446208,2969,150,581,0.00025,0.027749335,0.2,0.9983586072921753,1.0373088121414185,0.009678397075428316,-21713.66,0.2517361111111111,1740,-2.9684598909484015,1019.0,1.6353198621008131
446976,2974,150,582,0.00025,0.024669806,0.2,0.9960812926292419,2.488126039505005,0.005855269671883434,-21529.69,0.20833333333333334,1743,-2.7140882710615792,1019.0,3.3421699504057565
447744,2979,150,583,0.00025,0.035565216,0.2,0.9973649978637695,1.6418092250823975,0.016857009555678815,-21529.69,0.2703993055555556,1746,-2.937093632088767,1019.0,2.0138409261902175
448512,2987,150,584,0.00025,0.027508356,0.2,0.9960340857505798,2.5913333892822266,0.0054178744709740085,-21605.74,0.2873263888888889,1749,-2.683091935184267,1019.0,3.1265870879093804
449280,2992,150,585,0.00025,0.031144688,0.2,0.9977570176124573,0.7845323085784912,0.007839666938202249,-21605.74,0.3298611111111111,1752,-2.9420387844244638,1019.0,1.6374093517661095
450048,2997,150,586,0.00025,0.036321457,0.2,0.989737331867218,2.4388229846954346,0.02061982130787025,-21573.76,0.3654513888888889,1755,-2.6090916958120136,1019.0,8.326632198360231
450816,3002,150,587,0.00025,0.050439667,0.2,0.9972099661827087,2.303830146789551,0.015840987778372236,-21573.76,0.3229166666666667,1758,-2.76675475637118,1019.0,2.336301608218087
451584,3007,150,588,0.00025,0.034983948,0.2,0.9948519468307495,3.814481735229492,-0.00023190481846945154,-21476.41,0.3585069444444444,1761,-2.627990719344881,1019.0,3.6725517643822565
452352,3011,150,589,0.00025,0.024632452,0.2,0.9981814622879028,0.7790637016296387,0.0030022929551907713,-21476.41,0.2400173611111111,1764,-2.7369155751334295,1019.0,1.6966568016343646
453120,3016,150,590,0.00025,0.024581576,0.2,0.9880603551864624,7.09384298324585,0.008590062672737986,-21527.06,0.24869791666666666,1767,-2.537497984038459,1019.0,8.710940566327837
453888,3022,150,591,0.00025,0.022673374,0.2,0.9971428513526917,0.8259874582290649,0.0055920805704469485,-21527.06,0.1427951388888889,1770,-2.6403986149364047,1019.0,1.958045459455914
454656,3027,150,592,0.00025,0.032659926,0.2,0.9877837300300598,4.170567035675049,0.003293575615518623,-21584.67,0.3172743055555556,1773,-2.4404491682847342,1019.0,7.552939217951563
455424,3031,150,593,0.00025,0.028680598,0.2,0.994520902633667,1.0519695281982422,0.003896523965522647,-21584.67,0.2660590277777778,1776,-2.6575318376223245,1019.0,2.729569813443555
456192,3036,150,594,0.00025,0.02754792,0.2,0.9903606176376343,1.1271792650222778,0.004108639744420846,-21558.69,0.3064236111111111,1779,-2.5128903256522284,1019.0,4.010004359814856
456960,3041,150,595,0.00025,0.03434567,0.2,0.9946277141571045,0.6872225999832153,-0.003173622955930316,-21558.69,0.2734375,1782,-2.674081027507782,1019.0,3.1065545769201384
457728,3045,150,596,0.00025,0.033906825,0.2,0.9713258743286133,5.5232038497924805,0.022966883222882945,-21573.88,0.2712673611111111,1785,-2.4312419129742517,1019.0,9.900519930654102
458496,3050,150,597,0.00025,0.03698853,0.2,0.9951668381690979,1.169521450996399,0.010502955248941563,-21573.88,0.21744791666666666,1788,-2.59762442111969,1019.0,2.0661881383922367
459264,3057,150,598,0.00025,0.028745351,0.2,0.9897041916847229,2.815687417984009,0.008370061689573858,-21587.17,0.3298611111111111,1791,-2.4566008978419833,1019.0,5.819242825110753
460032,3063,150,599,0.00025,0.045199435,0.2,0.9951737523078918,1.519174337387085,-0.004903375986032188,-21587.17,0.3333333333333333,1794,-2.5726746883657245,1019.0,2.270540094210042
460800,3068,150,600,0.00025,0.024035743,0.2,0.9878917932510376,3.575451612472534,0.016237537363647588,-21513.36,0.20789930555555555,1797,-2.2567195859220295,1019.0,5.7224785006708565
461568,3073,150,601,0.00025,0.03362516,0.2,0.9962112307548523,1.6466591358184814,0.01130218162951577,-21513.36,0.2478298611111111,1800,-2.5040652487013073,1019.0,2.0373620556460486
462336,3077,150,602,0.00025,0.02023794,0.2,0.9889972805976868,2.5891475677490234,0.009103443829290982,-21409.9,0.2621527777777778,1803,-2.2133453124099307,1019.0,5.409862254228857
463104,3082,150,603,0.00025,0.037533123,0.2,0.9954625368118286,1.3441990613937378,0.01312376269682621,-21409.9,0.3068576388888889,1806,-2.515128344297409,1019.0,1.8276375987463527
463872,3087,150,604,0.00025,0.022005523,0.2,0.980865478515625,4.139058589935303,0.017381723866694503,-21334.23,0.20399305555555555,1809,-2.1169288605451584,1019.0,6.576351957188712
464640,3094,150,605,0.00025,0.02567797,0.2,0.996357262134552,0.8971484303474426,0.0036439765632773438,-21334.23,0.2074652777777778,1812,-2.5421674615807004,1019.0,1.691710602078173
465408,3099,150,606,0.00025,0.0240703,0.2,0.9889053106307983,2.726745843887329,0.013136990724079724,-21372.31,0.2170138888888889,1815,-2.197898250487116,1019.0,3.9379771252473197
466176,3103,150,607,0.00025,0.026333438,0.2,0.9965810179710388,0.9730517864227295,0.00469131598300818,-21372.31,0.23958333333333334,1818,-2.537624869081709,1019.0,1.8993465072578855
466944,3108,150,608,0.00025,0.011487258,0.2,0.9813573956489563,6.021582126617432,0.013370197162859969,-21690.62,0.1267361111111111,1821,-2.033877568112479,1019.0,7.818552646372053
467712,3113,150,609,0.00025,0.036442053,0.2,0.9977388381958008,1.1389212608337402,0.004005267000239756,-21690.62,0.3168402777777778,1824,-2.434756103489134,1019.0,1.3490852022336588
468480,3117,150,610,0.00025,0.02153649,0.2,0.9838036894798279,1.8123857975006104,0.02046603853038202,-21777.34,0.1953125,1827,-2.07913595603572,1019.0,5.677389840284984
469248,3122,150,611,0.00025,0.038551163,0.2,0.9960270524024963,1.3415428400039673,0.004529012457674576,-21777.34,0.2821180555555556,1830,-2.528184642394384,1019.0,2.055300757288933
470016,3129,150,612,0.00025,0.029070264,0.2,0.9858216643333435,1.2285863161087036,0.019158990212923124,-21743.58,0.22786458333333334,1833,-1.9461386336220636,1019.0,4.804157185885641
470784,3133,150,613,0.00025,0.025443735,0.2,0.9958311915397644,0.7359212636947632,0.004113733251061704,-21743.58,0.2816840277777778,1836,-2.5980301400025687,1019.0,1.7614871222111914
471552,3138,150,614,0.00025,0.01365266,0.2,0.9866629242897034,4.336480617523193,0.010989317385893729,-22025.93,0.1762152777777778,1839,-2.0398001389371023,1019.0,5.143821898433897
472320,3143,150,615,0.00025,0.023932397,0.2,0.9941990971565247,1.630290150642395,0.006099013288298415,-22025.93,0.24522569444444445,1842,-2.624085247516632,1019.0,2.3731651989122233
473088,3147,150,616,0.00025,0.011380352,0.2,0.9833946228027344,6.499938488006592,0.004975904316072249,-22141.69,0.12196180555555555,1845,-1.784096856911977,1019.0,7.6630545655886335
473856,3152,150,617,0.00025,0.030483894,0.2,0.9939778447151184,1.0558339357376099,0.015219095803331584,-22141.69,0.23177083333333334,1848,-2.5837174157301583,1019.0,2.4381708751122155
474624,3156,150,618,0.00025,0.019260203,0.2,0.9886738061904907,3.2806997299194336,0.005384502221002347,-22333.36,0.23567708333333334,1851,-1.816057425406244,1019.0,4.181924543446964
475392,3163,150,619,0.00025,0.0499685,0.2,0.9949957728385925,0.7894986271858215,0.016735095297917724,-22333.36,0.2973090277777778,1854,-2.6056462128957114,1019.0,2.3888674080371857
476160,3168,150,620,0.00025,0.021328256,0.2,0.9873756170272827,3.64660906791687,0.006217314758234554,-22574.88,0.2287326388888889,1857,-1.8632699466413922,1019.0,4.869867947366503
476928,3173,150,621,0.00025,0.033740062,0.2,0.9964035153388977,0.7718139290809631,0.0002682276277078523,-22574.88,0.2560763888888889,1860,-2.658367226521174,1019.0,1.673167588810126
477696,3177,150,622,0.00025,0.019821277,0.2,0.9897223711013794,1.045921802520752,0.0067874052717039985,-22763.68,0.21744791666666666,1863,-1.9099087847603693,1019.0,3.0743223859204187
478464,3182,150,623,0.00025,0.027041286,0.2,0.996435284614563,0.9466281533241272,0.023006881923518248,-22763.68,0.24522569444444445,1866,-2.6471475031640797,1019.0,1.7864517561263509
479232,3186,150,624,0.00025,0.020917602,0.2,0.9834516048431396,2.9443869590759277,0.0012716222425094908,-22953.56,0.20399305555555555,1869,-1.6696697175502777,1019.0,4.201171045502027
480000,3191,150,625,0.00025,0.032573503,0.2,0.9918044805526733,0.9477568864822388,0.007559289450808946,-22953.56,0.24609375,1872,-2.641689750883314,1019.0,2.408562292655309
480768,3198,150,626,0.00025,0.016773514,0.2,0.9910826086997986,1.7527222633361816,-0.003311274392116401,-23066.46,0.16493055555555555,1875,-1.7587012847264607,1019.0,3.0027183435029454
481536,3203,150,627,0.00025,0.04288352,0.2,0.9962218999862671,0.8728883862495422,0.002009187618063556,-23066.46,0.3194444444444444,1878,-2.71907185514768,1019.0,1.833466488454077
482304,3207,150,628,0.00025,0.013468447,0.2,0.9885887503623962,2.699423313140869,0.0093637264928677,-23425.49,0.2465277777777778,1881,-1.867040788133939,1019.0,4.51952709754308
483072,3212,150,629,0.00025,0.03551099,0.2,0.9964564442634583,0.7525511384010315,0.003244936673177613,-23425.49,0.3350694444444444,1884,-2.6603224641746945,1019.0,1.249698953082164
483840,3216,150,630,0.00025,0.031184897,0.2,0.9864031076431274,2.955303907394409,0.0008581434764588872,-23675.51,0.3185763888888889,1887,-1.874526201022996,1019.0,3.7914316405852637
484608,3221,150,631,0.00025,0.022156402,0.2,0.9966941475868225,0.7920321822166443,0.011517959996126592,-23675.51,0.20052083333333334,1890,-2.673878653181924,1019.0,1.472415916207764
485376,3225,150,632,0.00025,0.028828403,0.2,0.9900997281074524,2.7426140308380127,0.005375102265841431,-23775.75,0.3025173611111111,1893,-1.9987017727560468,1019.0,2.8501464459631176
486144,3232,150,633,0.00025,0.03323004,0.2,0.9970582723617554,1.2112919092178345,0.00493688543792814,-23775.75,0.3207465277777778,1896,-2.8217094441254935,1019.0,1.6126735823021994
486912,3237,150,634,0.00025,0.020472905,0.2,0.9893927574157715,2.3815057277679443,0.016888655107727066,-23870.35,0.19835069444444445,1899,-1.8555278546280332,1019.0,3.194745613469018
487680,3241,150,635,0.00025,0.03401753,0.2,0.9968472123146057,0.4678542912006378,0.016220062324363325,-23870.35,0.3090277777777778,1902,-2.8051240344842276,1019.0,1.2960105977124639
488448,3246,150,636,0.00025,0.015533914,0.2,0.9843283891677856,1.687945008277893,0.0020434431951596504,-24050.87,0.21354166666666666,1905,-1.9114286071724362,1019.0,2.9925259749094644
489216,3250,150,637,0.00025,0.022549631,0.2,0.9982125759124756,0.857273280620575,-7.118694742934572e-05,-24050.87,0.24696180555555555,1908,-2.839513619740804,1019.0,1.2797164859043226
489984,3255,150,638,0.00025,0.008155186,0.2,0.9799587726593018,2.3445885181427,0.014713147920297666,-24152.62,0.1931423611111111,1911,-1.936702388856146,1019.0,4.072540816333559
490752,3259,150,639,0.00025,0.02511485,0.2,0.9963101744651794,0.7304739356040955,0.00032905361149460077,-24152.62,0.2378472222222222,1914,-3.00337392422888,1019.0,1.244133931481176
491520,3266,150,640,0.00025,0.020875154,0.2,0.9857889413833618,1.736433744430542,-9.149253471857971e-05,-24097.35,0.18272569444444445,1917,-1.9794742978281445,1019.0,3.287777735127343
492288,3271,150,641,0.00025,0.02998068,0.2,0.9956643581390381,0.407793253660202,0.008451248648472957,-24097.35,0.26171875,1920,-3.137973689370685,1019.0,1.2073704000148509
493056,3276,150,642,0.00025,0.020456547,0.2,0.985363781452179,0.810530960559845,0.008377856173966493,-23910.03,0.16666666666666666,1923,-2.0497065401739545,1019.0,2.6960155814886093
493824,3280,150,643,0.00025,0.06508965,0.2,0.9965983033180237,0.4041823148727417,0.008730382341632826,-23910.03,0.3328993055555556,1926,-3.0684139562977686,1019.0,0.968478969608744
494592,3285,150,644,0.00025,0.033545095,0.2,0.9803589582443237,2.9936509132385254,0.01805859949025843,-23707.58,0.2725694444444444,1929,-2.3208386997381845,1019.0,3.562927143441306
495360,3289,150,645,0.00025,0.04406662,0.2,0.9967581033706665,0.2443804293870926,0.01320997356540627,-23707.58,0.3077256944444444,1932,-3.10520808895429,1019.0,1.072364379134443
496128,3294,150,646,0.00025,0.008000369,0.2,0.9939084649085999,0.8603654503822327,0.0018473772797733545,-23429.71,0.1488715277777778,1935,-2.2617416414949627,1019.0,1.7085123807191849
496896,3301,150,647,0.00025,0.046413492,0.2,0.998290479183197,0.3317640423774719,0.01769027988322907,-23429.71,0.3138020833333333,1938,-2.9267444577482014,1019.0,0.6440317647324668
497664,3305,150,648,0.00025,0.014907815,0.2,0.982937216758728,1.592179536819458,0.021619537690033514,-23194.35,0.22265625,1941,-2.29355835252338,1019.0,2.897493075993326
498432,3310,150,649,0.00025,0.031495262,0.2,0.9986902475357056,0.811597466468811,0.01830713722544412,-23194.35,0.3368055555555556,1944,-2.98155050807529,1019.0,0.8416451430983014
499200,3314,150,650,0.00025,0.026449919,0.2,0.975469708442688,5.810494422912598,0.02097848544104232,-23065.99,0.3064236111111111,1947,-2.269393321540621,1019.0,4.970937364631229
